noct,ladate
17452,"01/03/91 00:00:00"
17452,"02/09/88 00:00:00"
17452,"03/21/08 13:15:00"
17452,"03/01/07 15:00:00"
17452,"01/07/11 10:25:00"
14363,"11/30/92 00:00:00"
14363,"10/14/93 00:00:00"
14567,"05/27/83 00:00:00"
14567,"01/23/95 00:00:00"
14567,"03/20/02 12:00:00"
14804,"03/27/86 00:00:00"
14804,"10/14/82 00:00:00"
14804,"11/14/96 00:00:00"
14804,"01/06/88 00:00:00"
14804,"12/31/90 00:00:00"
14804,"12/31/90 01:00:00"
14804,"04/02/86 00:00:00"
14804,"01/20/81 00:00:00"
14804,"02/08/88 00:00:00"
14804,"10/22/74 00:00:00"
14875,"11/04/98 09:00:00"
14875,"07/02/97 09:15:00"
11574,"02/03/94 00:00:00"
11574,"12/12/93 00:00:00"
11574,"11/16/92 00:00:00"
14887,"12/23/93 09:00:00"
14887,"12/29/99 09:00:00"
14887,"02/07/01 12:30:00"
11631,"03/25/02 11:35:00"
11631,"02/15/02 08:40:00"
15904,"10/04/06 13:30:00"
11631,"01/29/02 14:25:00"
11631,"03/13/02 11:05:00"
11631,"04/11/02 13:55:00"
11631,"04/23/02 09:30:00"
11631,"07/23/02 13:45:00"
11631,"04/11/06 10:50:00"
11631,"11/15/01 11:20:00"
11631,"10/28/02 12:30:00"
11652,"02/26/97 00:00:00"
11652,"01/08/91 00:00:00"
11653,"02/26/97 00:00:00"
11653,"03/13/01 08:40:00"
11653,"02/03/03 23:00:00"
11653,"11/15/00 10:10:00"
11653,"02/06/01 10:00:00"
13058,"08/27/03 10:00:00"
11692,"03/02/07 09:17:00"
11692,"02/28/07 14:03:00"
11692,"10/03/06 14:30:00"
11692,"02/20/99 20:10:00"
12328,"03/21/01 11:35:00"
12328,"02/09/00 11:10:00"
12328,"12/15/99 14:30:00"
12415,"11/22/92 00:00:00"
12427,"01/26/95 00:00:00"
14101,"03/31/08 13:35:00"
14101,"01/29/02 14:25:00"
12427,"12/22/93 00:00:00"
11737,"06/23/82 00:00:00"
11737,"01/07/88 00:00:00"
11737,"03/08/99 23:00:00"
11737,"01/25/95 00:00:00"
11737,"04/04/86 00:00:00"
11737,"10/15/87 00:00:00"
11737,"02/04/88 00:00:00"
11737,"03/21/02 13:15:00"
14612,"11/14/96 00:00:00"
14612,"01/06/88 00:00:00"
14612,"12/31/90 01:00:00"
14612,"04/02/86 00:00:00"
14612,"01/20/81 00:00:00"
14612,"02/08/88 00:00:00"
14612,"10/22/74 00:00:00"
14612,"02/06/79 00:00:00"
14612,"03/27/86 00:00:00"
14612,"10/14/82 00:00:00"
14612,"07/03/80 00:00:00"
14612,"05/25/78 00:00:00"
14612,"12/19/84 00:00:00"
14612,"02/23/78 00:00:00"
14612,"12/13/77 00:00:00"
14803,"03/27/86 00:00:00"
14803,"10/14/82 00:00:00"
14803,"11/14/96 00:00:00"
11806,"10/29/98 23:30:00"
11806,"12/29/01 23:00:00"
11806,"03/02/07 11:00:00"
11806,"12/07/88 00:00:00"
11806,"10/05/06 10:35:00"
11814,"02/05/80 00:00:00"
11814,"12/24/93 00:00:00"
11814,"12/21/82 00:00:00"
11814,"12/09/10 14:15:00"
11814,"02/26/97 00:00:00"
14887,"03/20/02 13:45:00"
14904,"02/28/07 14:03:00"
14904,"10/03/06 14:30:00"
14904,"03/02/07 09:17:00"
14904,"03/26/09 09:02:00"
15026,"03/08/99 23:00:00"
15026,"01/25/95 00:00:00"
