numero,nosta,datedeb,datefin,nature,detail,comment,datemaj,dateenregistrement,datecreation
229478,340,"03/07/22 00:00:00","03/09/22 00:00:00","1","17","Reconstitution manuelle sur période de gel  stable sans précipitation du 7 au 9 mars 2022",,"04/11/22 09:57:00","04/11/22 09:57:00"
229479,340,"05/11/21 02:20:00",,"2","21","Détarage suite à la crue intervenuie le 11-05-2021 Hmax atteinte 136cm capteur et débit max 36 m3/s.
Le seuil d'enrochements est fragilisé depuis la crue de juin 2020 dont la frequence de retour est superieur à 10 ans.",,"07/11/22 11:45:00","07/11/22 11:45:00"
229480,340,"08/31/22 13:00:00",,"5","50","Enlèvement d'un caillou déposé sur échancrure seuil coté RD sur la zone principale d'écoulement ce jour.
Hauteur initale echelle était de 27.2 cm-hauteur finale non influencé passe à 24 cm pour l'échelle.",,"09/02/22 09:51:00","09/02/22 09:51:00"
229481,340,"09/03/22 00:00:00",,"2","26","Détarage suite au long étiage 2022 qui a entrainé une augmentation de l'emprise de l'herbe en RG au voisinage du contrôle réduisant la débitance pour un même niveau à l'échelle.
Le tracé de la CTH202250 se trouve sous la CT précédente pour les basses et moyennes eaux.
La prise de date sur une montée d'eau au 03/09/2022 avec le jeu de données jaugeages est fictive sachant que le détarage s'est fait de manière graduelle.",,"12/27/22 16:39:00","12/27/22 16:39:00"
229482,340,"01/25/22 00:00:00","01/31/22 00:00:00","1","17","Période de gel influencant la hauteur sur la station sur une période sans précipitations.
Reconstitution des ht via une courbe de tendance.",,"02/22/23 09:22:00","02/22/23 09:22:00"
229483,340,"02/11/23 00:00:00","03/17/23 00:00:00","4","42","Période de gel soutenue sans précipitation en se basant sur station météo Chadrac avec une influence du gel sur la chronique ht en fonction du cycle jour-nuit avec des zones de creux suspectes. Correction de ces anomalies par reconstitution des hauteurs par une courbe de tendance sur ces séquences courtes et stable.
",,"03/06/23 12:01:00","03/06/23 12:01:00"
229484,340,"10/01/23 00:00:00","10/15/23 00:00:00","5","50","Remontée des hauteurs d'eau sur cette séquence en  l'absence de  pluvio.Colmatage des 2 buses  feuilles d'automne au voisinage du contrôle.Nettoyage des après montée d'eau du 20-10-23.Passage terrain le 03-11-23 les buses sont propres ecoulement libre.Le contrôle hydraulique est libre.",,"11/03/23 14:26:00","11/03/23 14:26:00"
229485,340,"11/04/23 13:00:00",,"5","50","Décrochage suspect du limni d'environ 1.5 cm suite à une intervention probable d'une personne extérieur.Nettoyage des 2 buses coté Droit du contrôle plus de feuilles et branches. Il se traduit par une baisse instantanée de la hauteur echelle de 1.5 cm vers 13h00 TU.Cette date et heure correspond à la fin du corth.",,"01/06/25 16:10:00","12/08/23 15:37:00"
229486,340,"06/30/23 09:00:00",,"5","50","Crue fréquence de retour environ 5 ans suite à un orage localisée en période de chaleur.
Changement de tarage suite a cette crue. sur les jaugeages en suivant  les 2 canlisations coté RD du contrôle sont restés en partie obstrués d'ou le corth en juillet-sept.
Nettoyage complet fait en octobre.(branches feuilles et terrres)",,"01/18/24 15:43:00","07/05/24 15:36:00"
229487,340,"01/13/24 19:00:00","01/14/24 19:00:00","5","50","Période de gel /dégel n'affectant pas de manière significative le seuil hydraulique et  la hauteur du plan d'au echelle.
La variation du limni traduit plutôt une rétention sur l'amont du BV pendant la période de fort gel suivi  par un relachement de fonte durant la période de température supérieur à zéro.",,"01/22/24 13:37:00","01/22/24 12:17:00"
229488,340,"03/06/24 00:00:00",,"5","50","Nettoyage d'un embacle. La côte est passé de 0.581m à 0.560m aprés nettoyage.",,"03/25/24 13:43:00","03/25/24 13:43:00"
229489,340,"03/12/24 00:00:00",,"5","50","Suite à la crue du 10/03/2024, l'échelle a été tordue.",,"03/25/24 13:45:00","03/25/24 13:45:00"
229490,340,"12/18/24 00:00:00",,"5","50","Nettoyage des deux buses au contrôle. La côte passe de 47,8cm à 47cm. ",,"01/09/25 14:08:00","01/03/25 15:55:00"
229491,340,"01/17/24 00:00:00",,"5","50","nettoyage des buses au contrôle induisant une diminition de la hauteur d'eau de 8mm. ",,"01/09/25 14:10:00","01/09/25 14:10:00"
229492,340,"07/04/24 00:00:00",,"5","50","nettoyage des buses au contrôle induisant une diminition de la hauteur d'eau de 1cm. CorTH appliqué du 10/03/2024 (dernier coup d'eau) jusqu'au 4/07/2024 jour du nettoyage.",,"01/09/25 14:14:00","01/09/25 14:14:00"
229493,344,"02/26/18 00:00:00","03/01/18 00:00:00","1","17","Gel station Variation des hauteurs temps sur une séquence courte  stable sans apport de  pluie.
Reconstitution des hauteurs temps lors du traitement.",,"06/18/18 15:30:00","03/05/18 14:57:00"
229494,344,"11/15/17 00:00:00","01/16/18 00:00:00","5","50","Mise en place d'un Corth  ""feuilles mortes"" présentes sur le contrôle naturel aval.",,"03/30/18 08:49:00","03/30/18 08:49:00"
229495,361,"02/19/13 14:50:00",,"5","50","Début de transmission des données limnimétriques ",,"03/11/13 15:58:00","03/11/13 15:58:00"
229496,361,"09/22/19 00:00:00","10/20/19 00:00:00","5","50","CorTH feuilles",,"03/11/20 17:04:00","03/11/20 17:04:00"
229497,361,"09/21/14 15:57:00","10/11/14 07:30:00","5","50","CorTH automnal établi lors de la critique validation en 2020",,"05/06/20 09:45:00","05/06/20 09:45:00"
229498,361,"09/23/15 09:00:00","02/10/16 09:35:00","5","50","CortH automnale critique Validation 2020",,"05/06/20 12:41:00","05/06/20 12:41:00"
229499,361,"09/18/20 00:00:00","09/20/20 13:40:00","1","12","Reconstitué bon à partir de la rochelambert et Vals",,"01/11/21 15:12:00","01/11/21 15:12:00"
229500,361,"10/17/17 00:00:00","12/12/17 02:40:00","5","50","CorTH feuilles",,"01/11/21 15:17:00","01/11/21 15:17:00"
229501,361,"10/19/20 10:20:00","12/10/20 14:20:00","5","50","CorTH feuilles",,"01/11/21 15:18:00","01/11/21 15:18:00"
229502,361,"06/12/20 17:00:00",,"2","21","Détarage crue 12/06/2020 cote 2.512m",,"01/11/21 15:47:00","01/11/21 15:47:00"
229503,361,"11/23/19 18:15:00",,"2","21","Détarage crue 23/11/2019 cote 2.026m",,"01/11/21 15:48:00","01/11/21 15:48:00"
229504,361,"07/21/17 12:39:00",,"2","26","Détarage lié au long étiage de 2017 cote 0.768m",,"01/11/21 16:08:00","01/11/21 15:49:00"
229505,361,"05/01/13 03:50:00",,"2","21",,,"01/11/21 16:09:00","01/11/21 16:09:00"
229506,361,"01/28/21 13:54:00",,"3","30","Changement pour une LNS, soucis de hauteur les jours suivants",,"02/08/21 09:26:00","02/08/21 09:26:00"
229507,362,"01/21/21 00:00:00","01/23/21 12:00:00","4","42","Période de gel avec cycle nuit-jour se traduisant par des montées et descentes sur une période sans pluie sur un cours d'eau non influencé.",,"01/12/22 14:26:00","01/12/22 14:26:00"
229508,362,"02/26/18 22:00:00","03/01/18 10:30:00","1","17","Présence de  gel entre le 26 et 28 fevrier sur une période sans apport pluvio - Valeurs brutes hauteurs aberrantes vus par le radar en raison de la glace.",,"03/26/18 10:32:00","03/26/18 10:32:00"
229509,362,"07/20/18 18:30:00",,"2","21","Modification du lit de la rivière suite à la crue éclair du 20 juillet 2018 suite à un orage localisée entre Lantriac et Saint Germain Laprade.( (creusement du lit et redéposition de matériaux fins en fin d'évènement).
Jaugeage de contrôle réalisée le 2 aout 2018.
",,"08/02/18 14:40:00","08/02/18 14:36:00"
229510,362,"10/02/18 13:05:00",,"5","50","Suite à la crue de fin juillet aterrissemnt de sable fins coté RD à l'aplomb du radar pouvant fausser les mesures pour des valeurs inférieur à 20cm. (nettoyage de cette zone).",,"10/03/18 08:41:00","10/03/18 08:41:00"
229511,362,"09/19/19 12:00:00",,"3","32","Mise ne place d'un Coth correspondant à la chute de feuille automnale venant se fixer sur le contrôle hydraulique naturel de la station pour les basses eaux.",,"09/30/19 11:04:00","09/30/19 11:04:00"
229512,362,"01/01/22 00:00:00","01/31/22 00:00:00","4","42","Periode de gel sur la période du 13-16 janvier 2022 ainsi que du 24-28 janvier 2022.On retrouve l'influence du gel  sur le contrôle aval sur les stations de Blavozy-Pandraux et Pont de Molines.
L'influence se situant sur une période stable sans précipitations on choisira une reconstitution linéaire des hauteurs-temps sur la période de gel.",,"02/14/22 10:14:00","02/14/22 10:13:00"
229513,362,"01/09/21 09:00:00","01/13/21 09:00:00","1","11","Absence de hauteurs-temps suite à un problème d'alimentation (neige sur panneau solaire) du 09 au 11-01-2021 suivi influence gel du 11 au 13 en l'absence de précipitations.
Reconstitution hauteurs temps sur la période 09 au 11 avec Les Pandraux.
Reconstitution période de gel (-5 à -10 degres) du  11 au 13 janvier à la main les stations du voisinage étant elles aussi influencées par le gel.",,"04/08/22 11:08:00","04/08/22 10:40:00"
229514,362,"03/07/22 00:00:00","03/08/22 00:00:00","1","17","reconstitution ht sur periode de gel au 07-03-2022",,"04/11/22 11:51:00","04/11/22 11:51:00"
229515,362,"08/24/23 15:00:00","08/27/23 17:00:00","5","50","CANICULE 2023 ASSEC  ECOULEMENT SURFACE.
GOUILLE RESIDUELLE VOISINAGE ECHELLE.DEBIT ZERO AU VOISINAGE DE 7CM ECHELLE.
",,"09/01/23 15:07:00","08/29/23 09:49:00"
229516,362,"01/13/24 04:00:00","01/14/24 09:00:00","4","42","Influence du gel sur le contrôle avec une surcote-Reconstitution des hauteurs.",,"02/09/24 17:35:00","02/09/24 17:33:00"
229517,362,"03/19/24 22:00:00",,"2","21"," Détarage en basses et moyennes Eaux suite à la crue morphogène du 09-10 mars 2024 avec jaugeage astreinte réalisée le 09 mars 2024 en début soirée. Max hauteur atteinte 215-220 cm pour un débit max d'environ 38 m3/s.",,"04/19/24 14:02:00","04/19/24 14:02:00"
229518,363,"01/08/24 00:00:00","01/12/24 00:00:00","4","42","episode de gel qui ont influencé le contrôle",,"01/18/24 16:35:00","01/18/24 16:35:00"
229519,371,"08/12/21 23:25:00","11/01/21 14:40:00","5","50","Corth : présence d'herbes au controle aval (à voir si on peut pas faire une courbe car l'herbe resiste même l'hiver on ne connait pas la courbe de base depuis la crue de juin 2020)",,"01/13/22 12:16:00","01/13/22 12:16:00"
229520,371,"10/17/13 12:00:00",,"5","50","Pose de l'échelle",,"12/02/13 15:06:00","12/02/13 15:06:00"
229521,371,"10/29/13 15:45:00",,"5","50","Début de transmission des données liminitriques ",,"12/02/13 15:10:00","12/02/13 15:10:00"
229522,371,"06/22/18 07:55:00","11/07/18 15:50:00","5","50","Corth pour cause d'herbe et de barrage de cailloux. + branches fin octobre à cause des chutes de neige. Tout a été nettoyé le 07 novembre lors du jaugeage.",,"02/11/19 15:53:00","02/11/19 15:53:00"
229523,371,"01/01/17 19:30:00","01/10/17 02:50:00","5","50","Corth pour cause de glace",,"02/11/19 15:55:00","02/11/19 15:55:00"
229524,371,"01/01/18 00:10:00","01/02/18 20:55:00","1","11","Données reconstituées bonnes à partir des stations avoisinantes ",,"02/11/19 16:29:00","02/11/19 16:29:00"
229525,371,"03/23/19 00:00:00","08/20/19 00:00:00","5","50","CorTH herbes ",,"03/11/20 17:07:00","03/11/20 17:07:00"
229526,371,"09/22/19 00:00:00","10/20/19 00:00:00","5","50","CorTH feuilles ",,"03/11/20 17:09:00","03/11/20 17:09:00"
229527,371,"09/03/20 09:35:00",,"5","50","Abbatage des arbres en aval de la station",,"09/08/20 18:53:00","09/08/20 18:53:00"
229528,371,"06/12/20 18:55:00","11/04/20 11:15:00","5","50","Corth barrage de cailloux + feuilles ",,"11/04/20 17:50:00","11/04/20 17:50:00"
229529,371,"12/23/19 17:15:00","03/12/20 12:05:00","5","50","CorTH branches : abbattage sur le talus qui fini dans la rivière",,"11/06/20 09:10:00","11/06/20 09:10:00"
229530,371,"03/03/21 12:00:00",,"3","30","Déplacement du radar, déplacement de la cabine +mise en place de l'accès, mise en fonctionnement de la caméra",,"03/04/21 12:57:00","03/04/21 12:57:00"
229531,371,"04/13/22 20:35:00","04/14/22 03:28:00","1","11","Données reconstituées bonnes à partir de bas en basset",,"05/03/22 14:26:00","05/03/22 14:26:00"
229532,371,"02/16/22 10:10:00","11/22/22 13:30:00","5","50","CorTH herbes RG et barrage de cailloux RD",,"01/02/23 14:40:00","01/02/23 14:40:00"
229533,371,"02/11/23 00:00:00","02/15/23 23:59:00","4","42","Gel février par intermittence du 11 au 15 février 2023 données reconstituées bonnes",,"03/03/23 09:29:00","03/03/23 09:29:00"
229534,371,"05/16/23 12:00:00","10/20/23 16:20:00","5","50","CorTH estival d'herbes",,"01/04/24 11:54:00","01/04/24 11:54:00"
229535,371,"06/12/24 00:00:00","09/05/24 06:35:00","5","50","CorTH estival Herbes",,"01/29/25 15:48:00","01/29/25 15:48:00"
229536,371,"06/04/24 14:35:00","06/05/24 07:00:00","1","17","Données reconstituées bonnes à partir des stations avoisinantes",,"03/19/25 08:43:00","03/19/25 08:43:00"
229537,92,"10/17/24 00:00:00","10/18/24 00:00:00","4","42","Suite au relevé des laisses de la crue du 17/10/2024 il semble que les capteurs aient bien fonctionné mais ils ne représentent pas le débit d'eau réellement passé. Le pont était en charge et de l'eau à débrodé e rive droite ce qui a créé un ""creu"" en aval du pont où se trouve les capteurs. En amont du pont l'eau est montée jusqu'à 4,16m alors qu'en aval l'eau est monté jusqu'à 3,40m. Les hauteurs sur le pics de crue ont donc été reconstituées (et qualifiées en valeures incertaines) pour monter à 4,16m et la CT a été modifiée pour prendre en compte qu'il n'y a probablement qu'environ 15m3/s qui a du débroder.",,"01/02/25 10:22:00","01/02/25 10:22:00"
229538,92,"09/30/17 00:00:00",,"2","23","En l'absence de pluie , surcôte des hauteurs en lien avec le stockage des feuilles sur le contôle aval  expliquant le décalage provisoire avec la courbe de tarage (mise en place d'un Corth sur cette période).",,"10/23/17 11:14:00","10/23/17 11:13:00"
229539,92,"12/22/21 00:00:00","12/23/21 12:00:00","5","50","Influence du gel sur les Hauteurs Temps-Montée du niveau dans la nuit pendant les temperatures les plus froides et redescente dans la journée.Pas de précipitations sur la période.Correction lors du traitement des hauteurs temps .M^me constat sur les stations voisines de Blavozy et Pont de molines.",,"01/18/22 17:01:00","01/18/22 17:01:00"
229540,92,"11/02/08 12:00:00","05/18/09 12:00:00","1","16","Suite à la crue du 2 novembre 2008 le pont de la station a été endommagée ainsi que l'instrumentation de la station.
Le niveau max avant submersion du pont se situe à priori entre 4.10 et 4.30m (dépassé en nov  2008)
Reprise d 'activité de la sttation après travaux en mai 2009.
",,"01/26/18 09:17:00","01/26/18 09:14:00"
229541,92,"02/26/18 00:00:00","03/01/18 10:00:00","1","17","Le niveau d'eau est faussé par la période de gel.(idem sur la journée du 13  février 2018).
Les rivees droites et gauches sont prises dans la glace-ecoulement sur la aprtie centrale de l'écoulement au droit de la station. Présence de gels sur les rochers aval du contrôle hydraulique.
Photos terrains faites le 27 fevrier à 17h mis sur le dossier validations annuelles stations 2018 (lecteur reseau du Puy).Reconstitution des Ht sur cette séquence courte et stable.","03/02/18 09:33:00","03/05/18 14:30:00","02/27/18 16:08:00"
229542,92,"05/18/16 00:00:00","05/22/16 00:00:00","1","12","Dysfonctionnement capteur entre 18 et 22 mai.
Reconstitution des ht en se basant sur les stations de Lantriac,Blavozy (période stable sans pluie)",,"04/09/18 11:07:00","04/09/18 11:07:00"
229543,92,"06/14/18 12:00:00","06/19/18 12:00:00","1","17","Données bruitées sur le bulleur LPN8 résolu le 19 par une serie de bullage et un nettoyage de la prise de pression.",,"07/02/18 09:55:00","07/02/18 09:55:00"
229544,92,"08/01/18 12:00:00",,"5","50","Barrages de cailloux 30m en aval de la station depuis la RD (photos faites ce jour).Influence sur le contrôle de la hauteur à l'échelle station.
Mise en place d'un Corth.",,"08/30/18 15:02:00","08/30/18 15:02:00"
229545,92,"11/01/18 00:00:00",,"5","50","L 'écoulement à nouveau libre: plus de feuilles sur  contrôle aval (suppression du Corth) suite à l épisode neigeux tout début novembre suivi par un épisode de redoux avec pluie sur la semaine du 5 au 10 novembre.",,"11/16/18 11:18:00","11/16/18 11:18:00"
229546,92,"02/03/19 08:00:00","02/04/19 12:00:00","5","50","Gel sur la zone ou se trouve le capteur affectant la qualité de la mesure  sur la période.
Les données hauteurs-temps ont été reconstitués bonnes par extrapolation linéaire en l'absence de précipitations.",,"02/15/19 09:33:00","02/15/19 09:12:00"
229547,92,"09/12/19 12:00:00",,"5","50","Mise ne place d'un Coth correspondant à la chute de feuille automnale venant se fixer sur le contrôle hydraulique naturel de la station pour les basses eaux.",,"09/30/19 11:05:00","09/30/19 11:05:00"
229548,92,"11/23/19 09:30:00",,"2","21","Modification du lit de lma rivière suite à la crue du 23 novembre 2019.
Ensablement tès important au voisinage du pont avec comblement du creux sous l'arche.
La canne de bullage a du être désensablé début janvier.",,"01/13/20 16:42:00","01/13/20 16:42:00"
229549,92,"01/01/22 00:00:00","01/31/22 00:00:00","4","42","Periode de gel sur la période du 13-16 janvier 2022 ainsi que du 24-28 janvier 2022.On retrouve l'influence du gel  sur le contrôle aval sur les stations de Blavozy-Pandraux et Pont de Molines.
L'influence se situant sur une période stable sans précipitations on choisira une reconstitution linéaire des hauteurs-temps sur la période de gel.",,"02/14/22 10:14:00","02/14/22 10:07:00"
229550,92,"01/11/21 00:00:00","01/13/21 00:00:00","4","42","Période de gel influencant la hauteur sur la station sur une période sans précipitations.
Reconstitution des Ht sur cette courte période à la main sachant que le problème est identique pour les stations du viosinage en particulier Lantriac et Blavozy.",,"04/08/22 11:41:00","04/08/22 11:41:00"
229551,92,"06/11/22 00:00:00","06/20/22 09:00:00","1","11","Panne du dispositif d'enregistrement sur une période stable sans pluie dans la période caniculaire de juin 2022.

Reconstitution des ht en se basant sur la station de Blavozy.
",,"07/04/22 12:29:00","07/04/22 12:29:00"
229552,92,"09/21/22 00:00:00","12/21/22 14:20:00","5","50","début du corth feuilles automne.
Fin du corth après chutes feuilles et nettoyage du contrôle fait à la suite du jaugeage du 21/12/2022.",,"12/26/22 10:52:00","11/21/22 09:53:00"
229553,92,"01/13/22 00:00:00","01/17/22 12:00:00","4","42","Influence du gel sur une période stable sans précipitations  avec station Loudes et Chadrac.Reconstitution des hauteurs avec une courbe de tendance.Cohérence avec station de Lantriac et Blavozy.",,"02/22/23 09:33:00","02/20/23 12:04:00"
229554,92,"01/25/22 00:00:00","01/31/22 12:00:00","4","42","Influence du gel sur une période stable sans précipitations  avec station Loudes et Chadrac.Reconstitution des hauteurs ave une courbe de tendance.Cohérence avec station de Lantriac et Blavozy.",,"02/22/23 09:33:00","02/20/23 12:04:00"
229555,92,"02/11/23 00:00:00","02/17/23 00:00:00","5","50","période de gel sur la station en particulier au voisinage du contrôle.",,"03/06/23 12:03:00","03/06/23 12:03:00"
229556,92,"01/13/24 18:30:00","01/14/24 13:15:00","4","42","Reconstitution des hauteurs validés bonne sur une période de gel au niveau du contrôle par contraction de la zone écoulement.Surcôte durant le gel sur une periode stable sans pluviométrie .",,"01/22/24 11:25:00","01/22/24 11:25:00"
229557,92,"01/21/24 02:30:00","01/21/24 10:30:00","4","42","Reconstitution des hauteurs validés bonne sur une période de gel au niveau du contrôle par contraction de la zone écoulement.Surcôte durant le gel sur une periode stable sans pluviométrie .",,"01/22/24 11:26:00","01/22/24 11:26:00"
229558,92,"01/13/24 22:00:00","01/14/24 15:00:00","4","42","Influence du gel sur le contrpôle hydraulique-Surcote temporaire du plan d'eau échelle. et aussi période 20-21 vjanvier 2024",,"02/09/24 11:58:00","02/09/24 11:53:00"
229559,92,"03/10/24 00:00:00",,"2","21","Détarage suite à la crue du 10/03/2024. ",,"03/29/24 12:19:00","03/29/24 12:19:00"
229560,379,"11/08/13 12:00:00",,"5","50","Mise en place de l'échelle d'étiage ",,"02/05/14 15:43:00","02/05/14 15:43:00"
229561,379,"09/18/14 14:00:00",,"3","30","Paramètrage du RQ30 et de la CPL = début de transmission des donnees hauteurs correctes.",,"09/23/14 15:28:00","09/23/14 15:28:00"
229562,379,"11/04/14 23:50:00",,"5","50","Echelle d'étiage emportée ainsi qu'une partie de l'échelle de crue ",,"02/18/15 16:03:00","02/18/15 16:03:00"
229563,379,"12/19/14 09:00:00",,"5","50","Nivellement laisse de crue du 4 novembre à 4.47 m à l'amont et 4.43m à l'aval (moyenne 4.45 m pour un max enregistrè à 4.197 m)",,"02/18/15 16:08:00","02/18/15 16:07:00"
229564,379,"12/03/14 08:50:00","12/05/14 09:20:00","1","12","Comblé à partir de Bas en Basset-1h -1.2Chadrac+9h - 1Berard",,"03/06/15 11:48:00","03/06/15 11:45:00"
229565,379,"12/19/14 14:10:00","12/22/14 11:00:00","1","11","Comblé à partir de Bas en Basset-1h -1.2Chadrac+9h - 1Berard",,"03/06/15 11:48:00","03/06/15 11:48:00"
229566,379,"06/01/15 12:00:00",,"5","50","Remise en place de l'échelle d'étaige emportée par la crue du 4 novembre ",,"06/12/15 10:34:00","06/12/15 10:34:00"
229567,379,"01/22/16 00:00:00","01/25/16 23:59:00","1","11","QMJ reconstituées bas -2 h -1.3 chadrac+8h - berard-1h",,"04/01/16 15:02:00","04/01/16 15:02:00"
229568,379,"01/09/16 23:40:00","01/12/16 09:50:00","1","11","HT reconstituées bonnes  bas -1h -1.3 chadrac+8h - 1 berard",,"04/01/16 15:11:00","04/01/16 15:11:00"
229569,379,"01/15/16 00:00:00","01/18/16 14:10:00","1","11","HT reconstituées bonnes  bas -1h -1.3 chadrac+8h - 1 berard",,"04/01/16 15:12:00","04/01/16 15:12:00"
229570,379,"06/12/20 17:00:00","06/13/20 10:30:00","5","50","Crue avec remous de Loire = CorTH sur la base de la stattion débimétrique vu avec DB",,"01/15/21 11:46:00","01/15/21 11:46:00"
229571,379,"11/23/19 09:40:00","11/26/19 00:00:00","5","50","Crue avec remous de Loire = CorTH sur la base de la station débimétrique vu avec DB",,"01/15/21 11:45:00","05/06/20 09:17:00"
229572,379,"03/11/21 00:00:00",,"3","32","Rajout d'un radar Vega en en plus de RQ 30",,"03/16/21 11:02:00","03/16/21 11:02:00"
229573,379,"03/08/22 13:15:00",,"5","50","Publication dans la PHYC en K04630100201 du radar vega indépendant",,"05/03/22 12:00:00","05/03/22 12:00:00"
229574,379,"10/17/24 12:00:00",,"5","50","Crue : post crue nivellement de la pile à 4.40m qui peut influencé les vitesses du RQ 30. Position du RQ30 à 22.60m.
Le 05 novembre changement des échelles d'étiages par la maintenance (détérioré par la crue)",,"11/19/24 10:52:00","11/19/24 10:52:00"
229575,379,"03/09/24 21:00:00","03/12/24 12:00:00","5","50","CorTH influence de la Loire",,"01/03/25 11:14:00","01/03/25 11:14:00"
229576,379,"03/31/24 14:00:00","04/02/24 06:00:00","5","50","CorTH influence de la Loire ",,"01/03/25 11:16:00","01/03/25 11:16:00"
229577,379,"10/17/24 13:30:00","10/19/24 00:00:00","5","50","CorTH influence de la Loire",,"01/03/25 11:17:00","01/03/25 11:17:00"
229578,390,"11/03/22 00:45:00","11/07/22 14:00:00","1","11","2 Periodes de pannes de la LNS du 03/11/22 00:45 au 04/11/22 14:15 et du 06/11/22 05:31 au 07/11/22 14:00
Hauteur reconstituées bonnes avec la tendance de la Virlange",,"11/21/22 11:14:00","11/21/22 11:14:00"
229579,390,"04/12/22 12:00:00","12/16/22 00:00:00","5","50","CortH végétation ",,"05/02/23 15:53:00","01/02/23 14:54:00"
229580,390,"01/22/23 00:00:00","01/30/23 23:59:00","4","42","Gel par intermittence données reconstituées bonnes le 22/01 et le 30/01",,"02/09/23 14:58:00","02/09/23 14:58:00"
229581,390,"04/12/23 18:35:00","11/05/23 05:40:00","5","50","CortH d'herbes ",,"01/04/24 12:17:00","01/04/24 12:17:00"
229582,395,"09/02/22 11:05:00",,"3","32","Mise en place du radar avec début de transmission",,"10/03/22 11:40:00","10/03/22 11:40:00"
229583,395,"01/20/23 00:00:00","02/03/23 23:59:00","4","43","Recosntitution des débits en QMJ à partir de chambon pour cause de gel ",,"02/09/23 14:59:00","02/09/23 14:59:00"
229584,412,"01/19/23 00:00:00","02/28/23 23:59:00","4","42","Gel par intermittence données reconstituées bonnes le 19/01, le 22/01, le 08/02, 09/02,13/02,14/02,15/02,16/02 et le 28/02",,"03/03/23 09:53:00","02/09/23 14:56:00"
229585,412,"10/06/17 09:00:00",,"5","50","Mise en place de l'échelle et calage de l'hydo1000 par rapport à l'échelle de référence 
Calage des jaugeages nivelés par rapport au seuil 5cm sur le seuil = 35.7cm à l'échelle",,"10/23/17 10:32:00","10/13/17 15:31:00"
229586,412,"04/07/21 08:00:00","02/09/22 14:55:00","5","50","Corth mousse sur les seuil (alors que c'est déjà une coubre mousse) + herbes/algues par moment + foins par moment + réduction de la largeur du lit (croissances de la végétation)",,"01/02/23 14:42:00","01/13/22 12:20:00"
229587,412,"02/13/18 03:30:00","02/13/18 11:00:00","5","50","Gel de la station (corth gel réalisé)",,"03/15/18 12:25:00","02/16/18 14:25:00"
229588,412,"11/08/17 11:12:00",,"3","31","remplacement Hydro 1000 par sonde Cnr 6437 ",,"02/16/18 14:27:00","02/16/18 14:26:00"
229589,412,"02/26/18 03:05:00","02/28/18 18:15:00","4","42","Gel stations données reconstituées bonnes ",,"03/15/18 12:24:00","03/15/18 12:24:00"
229590,412,"02/17/18 09:55:00","02/21/18 07:40:00","1","12","Defaut capteur mesure reconstituées bonnes à l'aide de Sauvessanges ",,"02/04/19 16:46:00","02/04/19 16:46:00"
229591,412,"07/18/18 07:35:00","09/19/18 14:35:00","5","50","Corth à cause de la présence de mousse sur le seuil : nettoyage le 19/09/2018 aux alentours de 14h30",,"02/04/19 16:48:00","02/04/19 16:48:00"
229592,412,"11/23/18 13:50:00","01/17/19 14:20:00","5","50","Corth pour cause de motte d'herbe au controle enlevé le 17/01/2019 à 14h20",,"02/04/19 16:49:00","02/04/19 16:49:00"
229593,412,"01/27/21 00:00:00",,"5","50","Jaugeage ancien reclaculé avec Qrev :
-le 26/04/19 2,67 m³/s donne 2,70 m³/s incertitude 7 %
-le 05/01/18 1,50 m³/s donne 1,40 m³/s incertitude 8 %
-le 14/06/18 1,10 m³/s Ras incertitude 11 %

Celui du 13/06/20 est inchangé parcontre l’incertitude est modifié car elle intégre oursin : elle passe de 16 à 19 % (ça reste faible vu l’impact du débit de berge). 
",,"01/27/21 16:47:00","01/27/21 16:47:00"
229594,412,"11/14/19 09:20:00","02/26/20 09:30:00","5","50","CorTH mousse nettoyé le 28 janvier mais qui a repoussé aussi vite. Du 28 janvier au 26 février corTH pour faire la transition vers la courbe mousse. ",,"01/27/21 17:06:00","01/27/21 17:06:00"
229595,412,"02/26/20 09:31:00",,"2","23","Courbe mousse (introduite par corTH transitoire)",,"01/27/21 17:06:00","01/27/21 17:06:00"
229596,412,"12/12/21 00:00:00","12/20/21 23:59:00","4","42","Plusieurs petites periodes de gel traitées ",,"01/04/22 16:55:00","01/04/22 16:55:00"
229597,412,"01/14/22 00:00:00","01/29/22 23:59:00","4","42","Gel par intermitence le 14,15,16 et 22,24,25,26,27,28,29 janvier : données reconstituées bonnes ",,"02/02/22 08:38:00","02/02/22 08:38:00"
229598,412,"03/07/22 00:00:00","04/04/22 23:55:00","4","42","Gel le 07/03, le 08/03 et le 04/04 données réconstituées bonnes",,"04/11/22 12:05:00","04/11/22 12:05:00"
229599,412,"12/05/22 00:00:00","12/18/22 23:59:00","4","42","Gel par intermittence données reconstituées bonnes le 06/12 et le 18/12",,"01/02/23 14:19:00","01/02/23 14:16:00"
229600,412,"07/27/22 10:00:00","08/03/22 09:17:00","5","50","CorTH mousse sur le seuil avant nettoyage",,"01/02/23 14:43:00","01/02/23 14:43:00"
229601,412,"08/21/23 15:25:00",,"2","24","Mise en place d'une contraction au niveau du controle",,"08/24/23 16:19:00","08/24/23 16:19:00"
