noct,nosta,cdatedeb,cdatefin,cmin,cmax,cnum,cnbpt,ccomment,ctype,cdatemaj,cdateenregistrement,cdatecreation,cminp,cmaxp,cnum3,ctest,ccommentpriv
3032,16,"12/15/80 00:00:00","05/20/81 00:00:00",340,3000,"C15418",13,,"C",,,,,,,,
3033,16,"05/20/81 00:00:00","10/15/81 00:00:00",540,2500,"C15419",14,,"C",,,,,,,,
3034,16,"10/15/81 00:00:00","06/08/82 00:00:00",380,4000,"C15420",8,,"C",,,,,,,,
3035,16,"06/08/82 00:00:00","11/26/82 00:00:00",540,3500,"C15421",8,,"C",,,,,,,,
3036,16,"11/26/82 00:00:00","07/04/83 00:00:00",380,4000,"C15422",9,,"C",,,,,,,,
3037,16,"07/04/83 00:00:00","11/16/83 00:00:00",460,1500,"C15423",4,,"C",,,,,,,,
3038,16,"11/16/83 00:00:00","06/28/84 00:00:00",380,4000,"C15424",8,,"C",,,,,,,,
3039,16,"06/28/84 00:00:00","11/19/84 00:00:00",500,3000,"C15425",7,,"C",,,,,,,,
3040,16,"11/19/84 00:00:00","12/11/84 00:00:00",380,3000,"C15426",6,,"C",,,,,,,,
3041,16,"12/11/84 00:00:00","07/22/85 00:00:00",340,2500,"C15427",10,,"C",,,,,,,,
3042,16,"07/22/85 00:00:00","11/25/85 00:00:00",500,2500,"C15428",9,,"C",,,,,,,,
3043,16,"11/25/85 00:00:00","01/26/86 00:00:00",340,4000,"C15429",13,,"C",,,,,,,,
3044,16,"01/26/86 00:00:00","06/02/86 00:00:00",400,2500,"C15430",13,,"C",,,,,,,,
3045,16,"06/02/86 00:00:00","10/20/86 00:00:00",500,2500,"C15431",9,,"C",,,,,,,,
3046,16,"10/20/86 00:00:00","07/31/87 00:00:00",400,4000,"C15432",16,,"C",,,,,,,,
3047,16,"07/31/87 00:00:00","10/24/87 00:00:00",500,2000,"C15433",8,,"C",,,,,,,,
3048,16,"10/24/87 00:00:00","03/31/88 00:00:00",400,4000,"C15434",16,,"C",,,,,,,,
3049,16,"03/31/88 00:00:00","11/03/88 00:00:00",500,2500,"C15435",9,,"C",,,,,,,,
3050,16,"11/03/88 00:00:00","06/16/89 00:00:00",420,3500,"C15436",11,,"C",,,,,,,,
3051,16,"06/16/89 00:00:00","10/06/89 00:00:00",520,2000,"C15437",8,,"C",,,,,,,,
3052,16,"10/06/89 00:00:00","05/23/90 00:00:00",400,3600,"C15438",14,,"C",,,,,,,,
3053,16,"05/23/90 00:00:00","07/02/90 00:00:00",460,2500,"C15440",8,,"C",,,,,,,,
3054,16,"07/02/90 00:00:00","07/25/90 00:00:00",440,1000,"C15441",8,,"C",,,,,,,,
3055,16,"07/25/90 00:00:00","12/22/90 00:00:00",460,2500,"C15442",8,,"C",,,,,,,,
3056,16,"12/22/90 00:00:00","07/13/91 00:00:00",400,2900,"C15443",12,,"C",,,,,,,,
3057,16,"07/13/91 00:00:00","01/01/92 00:00:00",460,3500,"C15444",10,,"C",,,,,,,,
3058,16,"01/01/92 00:00:00","05/22/92 00:00:00",400,2900,"C15445",12,,"C",,,,,,,,
3059,16,"05/22/92 00:00:00","11/05/92 00:00:00",460,2500,"C15446",8,,"C",,,,,,,,
3060,16,"11/05/92 00:00:00","03/24/93 00:00:00",510,2500,"C15447",9,,"C",,,,,,,,
3061,16,"03/24/93 00:00:00","10/12/93 00:00:00",520,1500,"C15448",8,,"C",,,,,,,,
3062,16,"10/12/93 00:00:00","03/17/94 00:00:00",500,3500,"C15449",12,,"C",,,,,,,,
3063,16,"03/17/94 00:00:00","11/20/94 00:00:00",520,1800,"C15450",7,,"C",,,,,,,,
3078,54,"01/01/50 00:00:00","01/01/60 00:00:00",12,5000,"CT mun",88,"h/q Baratin : Qmaxpost","C",,,,,,,,
3138,150,"01/06/18 00:00:00","01/01/50 12:00:00",-105,1200,"3",21,,"C","09/20/18 08:26:00","12/20/19 09:52:00","05/18/18 09:00:00",,,"Courbe 3",0,
3110,46,"01/04/15 06:00:00","03/16/19 07:00:00",80,1100,"16",18,,"C","06/21/19 10:41:00","06/21/19 10:45:00",,,,"Courbe 16",0,
3112,41,"09/01/84 00:00:00","12/31/01 00:00:00",40,450,"1",12,"Courbe transmise à Hydro","C",,"08/08/19 09:53:00",,,,,0,
3113,41,"09/01/84 00:00:00","12/31/01 00:00:00",40,450,"1",12,"Courbe transmise à Hydro","C",,"08/12/19 09:15:00",,,,,0,
3123,122,"01/06/18 00:00:00","12/10/18 00:30:00",90,1150,"8",19,,"C","08/02/18 09:35:00","09/02/19 11:42:00","08/10/17 08:26:00",,,"Courbe 8",0,
3124,122,"12/10/18 00:30:00","01/01/50 00:00:00",90,1150,"9",5,,"T",,"09/02/19 11:45:00","09/02/19 09:30:00",,,"courbe 9",0,
3127,140,"01/01/14 00:00:00","01/01/50 00:00:00",300,500,"1sansherb",6,,"C","10/10/19 14:14:00","10/10/19 14:20:00","01/01/14 00:00:00",,,"A133043301",0,
3128,121,"01/01/14 00:00:00","01/01/50 00:00:00",130,1700,"2",26,"Extrapolation CEMAGREF à partir de 180 à l'échelle","C","04/11/16 11:08:00","10/15/19 11:22:00","12/18/15 10:30:00",120,3000,"Courbe 2",0,
3130,4,"03/07/17 02:00:00","01/20/18 00:00:00",80,1400,"Courbe 20",16,,"C",,,,,,"Courbe 20",,
3153,46,"01/01/50 00:00:00","01/01/50 00:00:00",12,5000,"CTba2",100,"h/q Baratin : Qmaxpost
Modèle Baratin 2020","C",,"02/20/20 11:49:00",,,,,0,
3154,46,"01/01/50 00:00:00","01/01/50 00:00:00",12,5000,"CTba2_sup",100,"h/q Baratin : Qmax
Modèle baratin 2020, limite supérieure","C",,"02/20/20 11:50:00",,,,,0,
3155,46,"01/01/40 00:00:00","01/01/50 00:00:00",200,400,"CTba2_inf",100,"h/q Baratin : Qmin
Modèle baratin 2020. Limite inférieure.","C",,"02/20/20 11:51:00",,,,,0,
3178,58,"01/15/86 00:00:00","11/23/92 00:00:00",10,1300,"12",22,,"C",,"04/17/12 00:00:00","04/17/12 00:00:00",,,,,
3207,136,"01/01/11 00:00:00","01/01/14 12:00:00",350,430,"1",4,,"C","11/05/14 15:47:00","11/05/14 15:47:00","01/14/14 13:00:00",,,,,
3208,136,"01/01/14 12:00:00","06/09/18 14:00:00",280,650,"2",2,"Prise en compte des jaugeages de janvier 2018, et étude Baratin (mars 2018)","T","03/21/18 14:54:00","03/05/20 13:35:00","06/10/14 15:00:00",,,"2",0,
3314,46,"03/16/19 07:00:00","12/01/20 00:00:00",80,1100,"17",18,"Extrapolation Baratin fevrier 2020 (2 contrôles déversoir+chenal rect / jaugeages post 2010). Seuil noyé à 50cm.","C","02/20/20 11:25:00","02/05/21 09:59:00","06/21/18 12:00:00",,,"Courbe 17",0,
3370,49,"02/03/20 09:00:00","02/04/21 00:00:00",180,1100,"27",18,,"C","09/16/21 14:35:00","09/16/21 14:35:00","07/15/20 21:00:00",,,"courbe 27",0,
3371,49,"02/04/21 00:00:00","01/01/50 00:00:00",180,1100,"28",19,,"C","09/16/21 14:38:00","09/16/21 14:50:00","09/16/21 15:00:00",,,"Courbe 28",0,
3404,16,"01/06/18 00:00:00","01/31/21 00:00:00",370,3500,"95",17,,"C","07/13/22 10:31:00","07/13/22 10:31:00","11/30/15 14:50:00",,,"Courbe95",0,
3584,147,"12/01/14 00:00:00","11/01/23 00:00:00",-170,2000,"2",17,,"C","12/05/18 09:31:00","10/17/24 13:50:00","03/26/15 14:00:00",,,"2",0,
3166,38,"01/22/18 12:00:00","01/01/50 00:00:00",40,900,"19",23,,"C","08/30/18 13:45:00","04/22/20 09:00:00","08/30/18 13:45:00",,,"courbe 19",0,
3179,58,"02/08/84 00:00:00","01/15/86 00:00:00",60,1200,"11",20,"Extrapolation à partir de h=20 basée sur l'étude Cemagref","C","04/17/12 16:18:00","04/17/12 16:18:00","04/17/12 00:00:00",,,,,
3180,58,"04/11/83 00:00:00","02/08/84 00:00:00",100,1300,"10",24,"Extrapolation d'après l'étude Cemagref à partir de h=191","C","04/17/12 16:34:00","04/17/12 16:37:00","04/17/12 00:00:00",,,,,
3181,58,"02/01/82 00:00:00","04/11/83 00:00:00",100,1300,"9",30,"Extrapolation d'après l'étude Cemagref à partir de h=191","C","04/20/12 14:28:00","04/20/12 14:28:00","04/20/12 00:00:00",,,,,
3182,58,"07/04/80 00:00:00","02/01/82 00:00:00",100,1200,"8",25,"Extrapolation à partir de h=120 d'après l'étude Cemagref.","C","04/20/12 14:45:00","04/20/12 00:00:00","04/20/12 00:00:00",,,,,
3183,58,"02/06/80 00:00:00","07/04/80 00:00:00",160,1200,"7",23,"Extrapolation à partir de h=120 d'après l'étude Cemagref.","C","04/20/12 15:11:00","04/20/12 15:20:00","04/20/12 00:00:00",,,,,
3184,58,"02/12/79 00:00:00","02/06/80 00:00:00",150,1200,"6",31,"Extrapolation à partir de h>120 d'après l'étude Cemagref.","C","04/20/12 15:29:00","04/20/12 15:38:00","04/20/12 15:29:00",,,,,
3185,58,"03/22/78 00:00:00","02/12/79 00:00:00",100,1200,"5",25,"Extrapolation à partir de h>120 d'après l'étude Cemagref.","C",,"04/20/12 00:00:00","04/20/12 00:00:00",,,,,
3186,58,"02/27/78 00:00:00","03/22/78 00:00:00",220,1000,"4",18,"Extrapolation pour h>100 d'après l'étude Cemagref.","C","04/20/12 16:04:00","04/20/12 00:00:00","04/20/12 00:00:00",,,,,
3187,58,"12/10/76 00:00:00","02/27/78 00:00:00",60,700,"3",34,"Extrapolation pour h>70 d'apres l'étude Cemagref.","C","04/20/12 16:15:00","04/20/12 00:00:00","04/20/12 00:00:00",,,,,
3188,58,"07/12/76 00:00:00","12/10/76 00:00:00",80,500,"2",23,"Extrapolation pour h>50 d'après l'étude Cemagref.","C","04/20/12 16:31:00","02/20/12 00:00:00","02/20/12 00:00:00",,,,,
3189,58,"06/15/64 00:00:00","07/12/76 00:00:00",210,700,"1",21,"Extrapolation pour h>210 d'après l'étude Cemagref","C",,"01/20/12 00:00:00","01/20/12 00:00:00",,,,,
3190,58,"12/08/10 23:00:00","12/17/11 00:00:00",60,1500,"19",22,,"C","08/31/12 14:04:00","08/31/12 14:04:00","06/12/09 13:24:00",,,,,
3191,58,"01/11/14 00:00:00","02/01/18 00:00:00",10,1500,"22",26,,"C","03/29/16 08:34:00","05/30/18 15:57:00","08/23/12 16:00:00",,,"Courbe 22",0,
3192,58,"01/01/50 00:00:00","01/01/50 00:00:00",12,5000,"CT_reb_inf",100,"h/q Baratin : Qmin","C",,,,,,,,
3193,58,"01/01/50 00:00:00","01/01/50 00:00:00",12,5000,"CT_reb_sup",100,"h/q Baratin : Qmax","C",,,,,,,,
3194,58,"01/01/50 00:00:00","01/01/50 00:00:00",12,5000,"CT_reb",100,"h/q Baratin : Qmaxpost","C",,,,,,,,
3196,58,"02/01/18 00:00:00","01/14/19 18:00:00",-25,1500,"23",4,"Modification de l'extrapolatin haute suite à l'étude Baratin (Nov2018)","T","08/28/19 09:00:00","10/24/19 13:50:00","05/25/18 12:00:00",,,"CT23",0,
3211,49,"01/06/18 00:00:00","02/03/20 09:00:00",180,1100,"26",17,,"C","07/15/20 21:28:00","07/15/20 21:29:00","06/29/18 12:00:00",,,"Courbe 26",0,
3217,120,"08/30/06 00:00:00","02/14/07 09:30:00",280,1050,"1",11,,"C","03/09/07 10:28:00","10/22/07 10:36:00","11/30/06 00:00:00",,,,,
3218,120,"06/20/07 19:00:00","12/03/07 05:00:00",280,1300,"3",13,,"C","04/09/08 10:04:00","04/09/08 10:08:00","08/01/07 15:07:00",,,,,
3220,120,"07/30/14 13:00:00","03/30/15 12:00:00",200,1500,"7",15,,"C","08/10/15 08:23:00","01/22/19 09:08:00","02/25/13 09:25:00",,,"7",0,
3243,56,"03/09/06 22:00:00","01/09/07 11:20:00",360,1900,"13",10,,"C","01/22/07 13:46:00","01/19/21 15:34:00","01/22/07 13:46:00",,,"13",0,
3259,56,"09/22/91 00:00:00","03/16/92 00:00:00",450,1100,"C15486",14,"ct10
","C",,"01/20/21 08:45:00",,,,"10",0,
3380,4,"08/01/20 21:00:00","07/13/21 12:00:00",100,1400,"22",22,,"C","03/16/22 10:31:00","03/16/22 10:32:00","09/30/20 10:00:00",,,"Courbe 22",0,
3382,112,"03/02/15 22:00:00","02/01/21 00:00:00",150,2200,"6",16,"Prise d'eau ouverte","C","03/16/22 13:45:00","03/16/22 13:46:00","03/29/17 08:30:00",,,"Courbe 6",0,
3260,56,"08/04/90 00:00:00","09/22/91 00:00:00",480,1200,"C15485",14,"ct9
","C",,"01/20/21 08:46:00",,,,"9",0,
3261,56,"02/16/90 00:00:00","08/04/90 00:00:00",480,900,"C15484",16,"ct8
","C",,"01/20/21 08:46:00",,,,"8",0,
3263,56,"01/30/88 00:00:00","12/06/88 00:00:00",480,1250,"C15482",23,"ct6
","C",,"01/20/21 08:47:00",,,,"6",0,
3264,56,"12/31/78 00:00:00","01/30/88 00:00:00",440,1810,"C15481",29,"ct5
","C",,"01/20/21 08:47:00",,,,"5",0,
3267,56,"01/01/69 00:00:00","01/01/71 00:00:00",450,950,"C15478",15,"ct2
","C",,"01/20/21 08:48:00",,,,"2",0,
3268,56,"01/01/57 00:00:00","01/01/69 00:00:00",400,1350,"C15477",9,"ct1
","C",,"01/20/21 08:49:00",,,,"1",0,
3291,57,"01/13/93 00:00:00","01/02/94 00:00:00",140,800,"C15564",14,"C15564
","C",,"01/20/21 11:18:00",,,,"16",0,
3292,57,"12/23/91 00:00:00","01/13/93 00:00:00",100,1300,"C15563",36,"C15563
","C",,"01/20/21 11:19:00",,,,"15",0,
3293,57,"01/01/91 00:00:00","12/23/91 00:00:00",250,1400,"C15562",27,"C15562
","C",,"01/20/21 11:21:00",,,,"14",0,
3294,57,"02/15/90 00:00:00","01/01/91 00:00:00",170,1300,"C15561",29,"C15561
","C",,"01/20/21 11:22:00",,,,"13",0,
3295,57,"07/10/89 00:00:00","02/15/90 00:00:00",300,1150,"C15560",28,"C15560
","C",,"01/20/21 11:24:00",,,,"12",0,
3296,57,"01/01/87 00:00:00","07/10/89 00:00:00",150,1000,"C15559",25,"C15559
","C",,"01/20/21 11:25:00",,,,"11",0,
3297,57,"01/27/85 00:00:00","01/01/87 00:00:00",180,1000,"C15558",31,"C15558
","C",,"01/20/21 11:26:00",,,,"10",0,
3298,57,"02/08/84 00:00:00","01/27/85 00:00:00",200,1000,"C15557",13,"C15557
","C",,"01/20/21 11:26:00",,,,"9",0,
3299,57,"05/26/83 00:00:00","02/08/84 00:00:00",150,1100,"C15556",23,"C15556
","C",,"01/20/21 11:28:00",,,,"8",0,
3300,57,"12/20/82 00:00:00","05/26/83 00:00:00",250,1100,"C15555",19,"C15555
","C",,"01/20/21 11:29:00",,,,"7",0,
3301,57,"01/12/82 00:00:00","12/20/82 00:00:00",200,740,"C15554",19,"C15554
","C",,"01/20/21 11:30:00",,,,"6",0,
3302,57,"01/01/77 00:00:00","01/12/82 00:00:00",120,750,"C15553",20,"C15553
","C",,"01/20/21 11:32:00",,,,"5",0,
3303,57,"01/01/76 00:00:00","01/01/77 00:00:00",120,750,"C15552",20,"C15553
","C",,"01/20/21 11:33:00",,,,"4",0,
3304,57,"01/01/75 00:00:00","01/01/76 00:00:00",160,720,"C15551",17,"C15551
","C",,"01/20/21 11:34:00",,,,"3",0,
3307,153,"01/01/67 00:00:00","01/01/71 12:00:00",520,2100,"C15399",22,,"C",,"01/22/21 11:12:00",,,,"C15399",0,
3308,153,"01/01/58 00:00:00","01/01/67 00:00:00",350,2150,"C15398",19,,"C",,"01/22/21 11:29:00",,,,"C15398",0,
3388,3,"10/03/73 00:00:00","02/25/78 23:00:00",140,2000,"C15058",18,,"C",,,,,,"C15058",,
3389,3,"02/25/78 23:00:00","06/21/83 23:00:00",230,2500,"C15059",16,,"C",,,,,,"C15059",,
3390,3,"06/21/83 23:00:00","05/01/88 23:00:00",220,1800,"C15061",15,,"C",,,,,,"C15061",,
3391,3,"05/01/88 23:00:00","11/29/92 23:00:00",980,2800,"C15063",14,,"C",,,,,,"C15063",,
3403,154,"08/01/19 00:00:00","01/01/50 00:00:00",590,607,"1",6,,"T","01/27/22 11:26:00","07/11/22 15:51:00","02/19/20 09:15:00",,,"1",0,
3418,51,"11/06/12 00:00:00","02/09/22 12:00:00",150,1750,"11",19,,"C","04/11/16 11:21:00","08/09/22 15:09:00","05/02/12 12:00:00",,,"Courbe 11",0,
3419,120,"01/14/21 02:00:00","01/01/50 00:00:00",200,1500,"9",3,,"T","08/10/22 08:58:00","08/10/22 08:59:00","03/20/21 12:00:00",,,"9",0,
3445,35,"12/01/20 00:00:00","01/01/50 00:00:00",520,1800,"17",18,"Courbe validée après expertise jaugeages 2022
","C","01/04/23 09:41:00","01/04/23 09:42:00","02/05/21 10:20:00",,,"Courbe 17",0,
3458,156,"07/01/21 00:00:00","01/01/50 00:00:00",600,1900,"1",16,"CT en cours de réalisation / point BE issu de jaugeage à Didenheim","C","02/09/23 09:26:00","02/09/23 09:28:00","12/13/21 12:00:00",,,"Courbe 1",0,
3497,132,"01/01/19 00:00:00","06/01/23 00:00:00",,,"1",4,"Courbe maj le 28/06/2023 by VM","C","06/28/23 10:01:00","07/05/23 09:36:00","07/05/20 00:00:00",,,"1",0,
3500,97,"07/13/21 12:00:00","05/10/23 00:00:00",90,1800,"11",22,"Màj VM entre 8 et 16 cm","C","07/28/22 17:55:00","07/05/23 13:18:00","03/16/22 10:00:00",,,"Courbe 11",0,
3505,58,"01/14/19 18:00:00","04/02/23 00:00:00",-50,1500,"24",5,"Modification de l'extrapolatin haute suite à l'étude Baratin (Nov2018)","T","08/10/22 16:23:00","07/12/23 10:14:00","08/28/19 09:00:00",,,"CT24",0,
3511,141,"02/07/22 00:00:00","01/01/50 00:00:00",,,"3",17,"CT refaite suite à l'installation de la nouvelle station sur le nouveau pont / Jaugeages réalisés depuis le nouvel ouvrage","C","02/01/23 13:16:00","09/13/23 15:57:00","03/09/22 15:00:00",,,"Courbe 3",0,
3533,55,"04/09/22 00:00:00","01/15/23 00:00:00",170,700,"14",4,"Modification de la courbe de tarage en basses eaux, suite à crue du 08 avril 2022.","T","02/13/23 13:53:00","02/02/24 13:44:00","06/15/22 16:10:00",,,"14",0,
3562,76,"01/30/21 06:00:00","12/01/23 06:00:00",-10,3150,"18",28,"màj Basses eaux / VM","C","07/27/22 08:48:00","07/03/24 08:11:00","06/10/21 08:00:00",,,"Courbe 18",0,
3563,76,"12/01/23 06:00:00","01/01/50 00:00:00",-10,3150,"19",25,"màj Basses eaux / VM suite à évenements de novembre 2023","C","07/03/24 08:09:00","07/03/24 09:18:00","07/03/24 08:00:00",,,"Courbe 19",0,
3568,46,"01/12/24 01:00:00","01/01/50 00:00:00",100,1200,"19",21,"Courbe réalisée suite aux mesures de janvier février 2024 / à confirmer sur les BE / VM / modifiée le 12/08/24","C","08/12/24 15:23:00","08/12/24 15:25:00","03/18/24 10:00:00",,,"courbe 19",0,
3596,45,"01/10/21 00:00:00","01/01/50 00:00:00",140,500,"9",22,"By VM / Màj suite à évenement 14/11/2023","C","01/10/24 13:49:00","11/27/24 10:45:00","07/25/22 15:00:00",,,"Courbe 9",0,
3601,112,"02/01/21 00:00:00","01/01/50 00:00:00",120,2200,"7",19,"Nouvelle CT suite à des jaugeages dont les debits sont inférieurs à la CT6 by VM","C","03/16/22 13:47:00","01/22/25 10:11:00","03/16/22 14:00:00",,,"Courbe 7",0,
3616,53,"02/15/23 00:00:00","01/05/25 23:00:00",85,350,"10",3,,"T","07/12/23 09:50:00","04/10/25 16:39:00","03/24/23 16:02:00",,,"10",0,
3636,16,"01/29/25 00:00:00","01/01/50 00:00:00",370,3500,"97",17,"Courbe en cours de validation pour BE","C","07/02/25 07:58:00","07/02/25 08:16:00","07/02/25 08:00:00",,,"Courbe 97",0,
3442,35,"01/06/18 00:00:00","07/25/20 00:00:00",540,2000," 15",17,"courbe limni modifiée suite à expertises des jaugeages","C","01/04/23 09:21:00","01/04/23 09:22:00",,,,"Courbe 15",0,
3443,35,"07/25/20 00:00:00","12/01/20 00:00:00",520,2000,"16",32,"courbe modifiée suite aux jaugeages prendant travaux sur barrage de Kruth VM et modifiée en HE après expertises des jaugeages","C","01/04/23 09:28:00","01/04/23 09:30:00","07/28/20 10:35:00",,,"Courbe 16",0,
3444,35,"12/31/02 23:00:00","01/05/18 23:59:00",540,2000,"14",19,"courbe limni / modifiée 2022","C","01/04/23 09:08:00","01/04/23 09:32:00",,,,"Courbe 14",0,
3456,141,"01/01/16 12:00:00","03/01/21 00:00:00",650,900,"2",17,,"C","02/01/23 15:50:00","02/01/23 15:50:00","06/23/17 09:30:00",,,"courbe2",0,
3459,136,"01/01/49 00:00:00","01/01/50 00:00:00",12,5000,"CT bar",100,"h/q Baratin : Qmaxpost","C",,,,,,,,
3463,55,"01/01/49 00:00:00","01/01/50 00:00:00",12,5000,"CT",100,"h/q Baratin : Qmaxpost","C",,,,,,,,
3473,53,"01/01/49 00:00:00","01/01/50 00:00:00",12,5000,"Baratin",100,"h/q Baratin : Qmaxpost","C",,"04/11/23 11:27:00",,,,,1,
3479,3,"03/02/17 12:00:00","11/06/17 06:05:00",950,3000,"15",21,,"C","01/24/18 16:04:00","05/23/23 13:51:00","08/10/17 08:49:00",,,"Courbe 15",0,
3484,56,"12/31/70 23:00:00","01/01/75 00:00:00",290,1240,"C15479",72,"ct3
","C",,"05/23/23 15:33:00",,,,"C15479",0,
3485,56,"01/01/75 00:00:00","12/30/78 23:00:00",290,1500,"C15480",28,"ct4
","C",,"05/23/23 15:34:00",,,,"C15480",0,
3525,55,"01/01/49 00:00:00","01/01/50 00:00:00",12,5000,"CTbara",100,"h/q Baratin : Qmaxpost","C",,,,,,,,
3544,136,"06/09/18 14:00:00","04/01/23 12:30:00",280,680,"3",3,"Détarage suite à la crue du 9 juin 2018. MAJ en basses eaux suite au jaugeage du 21/09/2020.
Extrapolation Baratin 2023

","T","02/13/23 11:37:00","02/02/24 14:49:00","03/05/20 10:47:00",,,"3",0,
3582,41,"03/23/14 14:00:00","11/16/23 00:00:00",100,1000,"2",18,"Courbe transmise à Hydro","C","02/15/23 09:44:00","10/16/24 11:11:00","04/22/14 10:00:00",,,"Courbe2",0,
3598,146,"11/25/22 00:00:00","07/28/23 00:00:00",30,2550,"1",5,"Courbe de tarage basée sur l'échelle RD (échelle historique)","T","05/15/23 10:49:00","01/13/25 08:59:00","12/27/22 12:00:00",,,"1",0,
3602,42,"02/01/16 02:00:00","11/14/23 00:00:00",180,800,"12",23,"Remplacement échelle suite aux travaux de réfection du mur RG.
Cote crue 2003 à 0.95 sur l'échelle","C","02/01/23 07:36:00","01/27/25 10:28:00","08/08/16 08:10:00",,,"Courbe 12",0,
3486,56,"12/05/88 23:00:00","02/15/90 23:00:00",400,2400,"C15483",25,"ct7
","C",,"05/23/23 15:38:00",,,,"C15483",0,
3517,2,"02/05/21 00:00:00","01/01/50 00:00:00",900,5900,"29",22,"Extrapolation en BE pour Q du 14/09/2023 VM","C","11/08/23 15:29:00","11/08/23 15:50:00","04/20/21 09:00:00",,,"Courbe 29",0,
3529,151,"12/31/19 00:00:00","01/01/50 00:00:00",180,500,,4,"CT DREAL UHRS by VM en cours d'élaboration","T","01/24/24 13:08:00","01/24/24 14:00:00","01/24/24 10:00:00",,,"Courbe 1",0,
3534,55,"08/14/20 18:00:00","04/09/22 00:00:00",170,700,"13",3,"Ajustement en basses eaux, suite à l'orage du 14/08/2020.
","T","09/11/20 10:00:00","02/02/24 13:46:00","09/11/20 10:00:00",,,"13",0,
3535,55,"02/04/20 04:00:00","08/14/20 18:00:00",170,700,"12",3,"Ajustement en basses eaux, suite à la crue de février 2020.","T","05/26/20 13:00:00","02/02/24 13:47:00","05/26/20 13:00:00",,,"12",0,
3536,55,"11/01/17 00:00:00","02/04/20 04:00:00",190,700,"11",3,,"T","03/12/20 14:00:00","02/02/24 13:47:00","05/18/18 14:00:00",,,"11",0,
3537,55,"03/02/17 00:00:00","11/01/17 00:00:00",140,700,"10",18,,"C","10/09/17 10:53:00","02/02/24 13:49:00","10/09/17 10:45:00",,,"10",0,
3538,55,"01/31/16 20:00:00","03/02/17 00:00:00",140,700,"9",20,,"C","10/09/17 10:28:00","02/02/24 13:51:00","08/05/16 11:00:00",,,"9",0,
3539,55,"02/02/13 00:00:00","01/31/16 20:00:00",140,700,"8",18,,"C","08/05/16 10:59:00","02/02/24 13:52:00","01/13/14 08:30:00",,,"8",0,
3540,55,"12/16/11 00:00:00","02/02/13 00:00:00",140,700,"7",18,,"C","01/13/14 08:27:00","02/02/24 13:52:00","08/28/12 08:00:00",,,"7",0,
3546,139,"12/31/13 12:00:00","01/01/50 00:00:00",400,3400,"1",14,,"C","02/28/24 08:43:00","02/28/24 08:44:00","04/22/14 11:00:00",,,"Courbe 1",0,"Modifiée le 28/02/2024 entre 26 et 30cm VM"
3550,4,"07/13/21 12:00:00","01/25/24 06:00:00",100,1400,"23",27,"Màj / Seuil stable et dégagé / VM","C","07/27/22 10:24:00","03/13/24 08:25:00","03/16/22 10:30:00",,,"Courbe 23",0,
3551,4,"01/25/24 06:00:00","01/01/50 00:00:00",100,1400,"24",23,"Création nouvelle CT pour ME et BE suite à évenements de janvier 2024 / nettoyage du contrôle/ VM","C","03/13/24 08:31:00","03/13/24 08:35:00","03/13/24 08:30:00",,,"Courbe 24",0,
3554,46,"12/01/20 00:00:00","01/12/24 01:00:00",100,1200,"18",24,"Courbe réalisée suite aux mesures de janvier février 2021 à contrôler en basses eaux
Màj VM pour BE inf à 20cm","C","08/01/22 13:06:00","03/18/24 11:28:00","02/05/21 00:00:00",,,"courbe 18",0,
3555,36,"11/12/23 00:00:00","01/01/50 12:00:00",-80,3000,"8",13,"CT modifiée suite aux jaugeages de fin 2023.
VM 2024","C","04/10/24 08:39:00","04/10/24 08:42:00","04/10/24 09:00:00",,,"courbe 8",0,
3556,36,"12/27/95 00:00:00","11/12/23 00:00:00",-80,3000,"C7",17,,"C","05/19/16 15:29:00","04/10/24 08:42:00","03/22/16 14:00:00",,,"courbe 7",0,
3570,97,"05/10/23 00:00:00","08/08/24 00:00:00",90,1800,"12",17,"CT 12 en évolution suivant les jaugeages BE à venir VM","C","07/05/23 13:11:00","08/13/24 13:03:00","07/05/23 13:00:00",,,"Courbe 12",0,
3576,75,"01/01/14 12:00:00","01/19/24 00:00:00",200,2000,"6",13,,"C","10/17/19 13:33:00","10/16/24 07:55:00","10/17/19 12:00:00",,,"courbe 6",0,
3580,147,"11/01/23 00:00:00","01/01/50 12:00:00",-170,2000,"3",16,"Courbe en cours de validation VM","C","10/16/24 08:32:00","10/16/24 08:42:00","10/16/24 09:00:00",,,"3",0,
3583,41,"11/16/23 00:00:00","01/01/50 12:00:00",100,1000,"3",28,"Courbe en cours de validation VM","C","10/16/24 11:12:00","10/16/24 15:21:00","10/16/24 11:00:00",,,"Courbe3",0,
3585,42,"11/14/23 00:00:00","01/01/50 12:00:00",180,800,"13",23,"courbe en création suite à événement 11/2023","C","02/01/23 07:36:00","10/17/24 14:31:00","08/08/16 08:10:00",,,"Courbe 13",0,
3592,14,"03/01/11 00:00:00","02/04/24 00:00:00",400,2500,"19",20,"Le banc de gravier a été arasé en mars 2011 / Modifiée pour BE by VM","C","07/09/24 15:40:00","11/06/24 08:27:00","12/27/10 11:44:00",,,"Courbe 19",0,
3593,14,"02/04/24 00:00:00","01/01/50 12:00:00",400,2500,"20",20,"CT nouvelle pour prise en compte BE avec jaugeages de la station de Friesen BE","C","11/06/24 08:25:00","11/06/24 08:36:00","11/06/24 09:00:00",,,"Courbe 20",0,
