noct,ladate
53359,"09/24/94 00:00:00"
53359,"03/13/06 16:00:00"
53359,"04/18/06 10:40:00"
53359,"02/23/06 10:55:00"
53375,"01/13/04 10:15:00"
53375,"03/02/07 13:20:00"
53375,"11/06/94 00:00:00"
53375,"02/12/70 00:00:00"
53375,"11/23/92 00:00:00"
53376,"01/13/04 10:15:00"
53376,"03/02/07 13:20:00"
53376,"11/06/94 00:00:00"
53376,"02/12/70 00:00:00"
53376,"11/23/92 00:00:00"
53377,"01/13/04 10:15:00"
53377,"03/02/07 13:20:00"
53377,"11/06/94 00:00:00"
53377,"02/12/70 00:00:00"
53377,"11/23/92 00:00:00"
53377,"02/27/07 14:00:00"
53378,"03/02/07 13:20:00"
997221,"12/18/95 14:30:00"
997249,"03/14/01 13:52:00"
997249,"01/27/95 10:55:00"
997249,"01/04/94 11:00:00"
997249,"01/08/91 10:59:00"
997547,"05/09/01 14:30:00"
997547,"04/11/86 00:00:00"
997650,"01/20/97 11:25:00"
997650,"03/07/06 14:40:00"
997650,"03/13/01 12:00:00"
997650,"04/25/05 14:10:00"
997650,"12/21/98 12:00:00"
997650,"01/28/03 11:25:00"
997650,"04/07/06 11:55:00"
997650,"02/15/00 11:35:00"
53378,"01/13/04 10:15:00"
53380,"01/13/04 10:15:00"
53380,"03/02/07 13:20:00"
53380,"03/10/06 12:00:00"
53381,"03/02/07 13:20:00"
53382,"01/13/04 10:15:00"
53382,"11/06/94 00:00:00"
53382,"02/12/70 00:00:00"
53383,"01/13/04 11:20:00"
53383,"03/02/07 12:15:00"
53384,"01/13/04 11:20:00"
53384,"03/02/07 12:15:00"
53385,"01/13/04 11:20:00"
53385,"03/02/07 12:15:00"
53386,"01/13/04 11:20:00"
53386,"03/02/07 12:15:00"
53386,"03/10/06 12:45:00"
53387,"01/13/04 11:20:00"
53387,"03/02/07 12:15:00"
53387,"03/10/06 12:45:00"
53388,"01/13/04 11:20:00"
53388,"03/02/07 12:15:00"
53388,"03/10/06 12:45:00"
53389,"01/13/04 11:20:00"
53389,"03/02/07 12:15:00"
53389,"03/10/06 12:45:00"
53390,"01/13/04 11:20:00"
53390,"03/02/07 12:15:00"
53390,"03/10/06 12:45:00"
53391,"03/10/06 12:45:00"
53391,"01/13/04 11:20:00"
53391,"03/02/07 12:15:00"
53392,"01/13/04 11:20:00"
53392,"03/02/07 12:15:00"
53392,"03/10/06 12:45:00"
53393,"01/13/04 11:20:00"
53393,"03/02/07 12:15:00"
53393,"03/10/06 12:45:00"
53394,"01/13/04 11:20:00"
53394,"11/06/94 00:00:00"
53394,"03/17/88 00:00:00"
53395,"03/02/07 12:15:00"
53395,"03/29/01 10:30:00"
53395,"02/27/07 15:00:00"
53396,"01/13/04 11:20:00"
53396,"03/02/07 12:15:00"
53396,"11/06/94 00:00:00"
53396,"03/17/88 00:00:00"
53396,"03/29/01 10:30:00"
53396,"11/28/00 11:30:00"
53397,"01/13/04 11:20:00"
53397,"03/02/07 12:15:00"
53397,"03/10/06 12:45:00"
53423,"11/05/94 00:00:00"
53424,"11/05/94 00:00:00"
53425,"11/05/94 00:00:00"
53425,"01/27/04 16:45:00"
53427,"11/05/94 00:00:00"
53429,"11/05/94 00:00:00"
53429,"02/14/90 00:00:00"
53429,"09/24/94 00:00:00"
53430,"11/05/94 00:00:00"
53430,"09/24/94 00:00:00"
53431,"11/05/94 00:00:00"
53431,"09/24/94 00:00:00"
53432,"11/05/94 00:00:00"
53433,"11/05/94 00:00:00"
53434,"11/05/94 00:00:00"
53435,"11/05/94 00:00:00"
53435,"12/04/96 00:00:00"
53436,"11/05/94 00:00:00"
53438,"11/05/94 00:00:00"
53439,"02/14/90 00:00:00"
53439,"12/18/02 16:15:00"
53439,"01/27/04 16:00:00"
53440,"02/14/90 00:00:00"
53440,"09/24/94 00:00:00"
53442,"02/14/90 00:00:00"
53442,"09/24/94 00:00:00"
53443,"02/14/90 00:00:00"
53443,"09/24/94 00:00:00"
53444,"02/14/90 00:00:00"
53444,"09/24/94 00:00:00"
53445,"02/14/90 00:00:00"
53445,"09/24/94 00:00:00"
53445,"12/18/02 16:15:00"
53445,"01/27/04 16:00:00"
53448,"02/14/90 00:00:00"
53448,"09/24/94 00:00:00"
53448,"12/18/02 16:15:00"
53448,"01/27/04 16:00:00"
53448,"04/25/01 09:30:00"
53448,"12/11/02 11:55:00"
53448,"04/26/05 11:30:00"
53448,"03/13/06 17:00:00"
53448,"04/21/04 16:00:00"
53448,"01/11/00 00:00:00"
53448,"03/07/01 10:00:00"
53449,"01/11/00 00:00:00"
53449,"03/07/01 10:00:00"
53449,"02/14/90 00:00:00"
53449,"09/24/94 00:00:00"
53449,"12/18/02 16:15:00"
53449,"01/27/04 16:00:00"
53449,"04/25/01 09:30:00"
53449,"12/11/02 11:55:00"
53449,"04/26/05 11:30:00"
53449,"03/13/06 17:00:00"
53449,"04/21/04 16:00:00"
53451,"02/14/90 00:00:00"
53451,"09/24/94 00:00:00"
53452,"09/24/94 00:00:00"
53452,"02/14/90 00:00:00"
53453,"09/24/94 00:00:00"
53453,"12/18/02 16:15:00"
53453,"01/27/04 16:00:00"
53453,"02/14/90 00:00:00"
53456,"05/15/01 09:30:00"
53456,"05/03/01 14:00:00"
53456,"06/29/92 00:00:00"
53456,"11/26/92 00:00:00"
53457,"05/15/01 09:30:00"
53457,"05/03/01 14:00:00"
53458,"05/15/01 09:30:00"
53458,"02/08/94 00:00:00"
53459,"05/15/01 09:30:00"
53459,"04/18/05 11:15:00"
53459,"04/30/04 16:00:00"
53460,"05/15/01 09:30:00"
53460,"04/18/05 11:15:00"
53460,"04/30/04 16:00:00"
53461,"03/15/01 16:00:00"
53461,"03/29/01 16:15:00"
53461,"02/24/00 15:30:00"
53461,"05/15/01 09:30:00"
53461,"05/03/01 14:00:00"
53463,"05/15/01 09:30:00"
53466,"05/15/01 09:30:00"
53466,"05/03/01 14:00:00"
53467,"05/15/01 09:30:00"
53467,"05/03/01 14:00:00"
53468,"05/15/01 09:30:00"
53468,"04/18/05 11:15:00"
53468,"04/30/04 16:00:00"
53468,"03/10/06 15:15:00"
53468,"03/16/06 14:50:00"
53550,"04/18/05 10:30:00"
53550,"04/30/04 15:00:00"
53550,"03/10/06 16:00:00"
53551,"05/15/01 09:30:00"
53554,"04/18/05 10:30:00"
53554,"04/30/04 15:00:00"
53554,"03/10/06 16:00:00"
53714,"11/05/94 00:00:00"
53714,"03/29/01 13:00:00"
53714,"04/27/94 00:00:00"
53715,"11/05/94 00:00:00"
53715,"01/13/04 15:30:00"
53715,"03/02/07 16:45:00"
53715,"03/10/06 15:00:00"
53715,"03/06/06 15:30:00"
53719,"11/05/94 00:00:00"
53719,"01/13/04 15:30:00"
53719,"03/02/07 16:45:00"
53719,"03/10/06 15:00:00"
53720,"11/05/94 00:00:00"
53720,"01/13/04 15:30:00"
53720,"03/02/07 16:45:00"
53720,"03/06/06 15:30:00"
53721,"11/05/94 00:00:00"
53721,"01/13/04 15:30:00"
53721,"03/02/07 16:45:00"
53721,"03/10/06 15:00:00"
53721,"03/06/06 15:30:00"
72215,"11/05/94 00:00:00"
53722,"11/05/94 00:00:00"
53722,"01/13/04 15:30:00"
53722,"03/02/07 16:45:00"
53722,"03/10/06 15:00:00"
53722,"03/06/06 15:30:00"
53723,"11/05/94 00:00:00"
53723,"01/13/04 15:30:00"
53723,"03/02/07 16:45:00"
53723,"03/10/06 15:00:00"
53723,"03/06/06 15:30:00"
53724,"01/13/04 15:30:00"
53725,"11/05/94 00:00:00"
53725,"01/13/04 15:30:00"
53725,"03/02/07 16:45:00"
53725,"03/10/06 15:00:00"
53725,"03/06/06 15:30:00"
53726,"03/02/07 15:15:00"
53726,"09/23/94 00:00:00"
53727,"03/02/07 15:15:00"
53727,"09/19/95 00:00:00"
53727,"03/30/78 00:00:00"
53727,"02/27/07 11:00:00"
53728,"03/02/07 15:15:00"
53728,"09/23/94 00:00:00"
53728,"03/29/01 14:35:00"
53729,"03/02/07 15:15:00"
53729,"09/23/94 00:00:00"
53729,"03/29/01 14:35:00"
53730,"09/19/95 00:00:00"
53730,"03/06/06 14:10:00"
53731,"03/02/07 15:15:00"
53731,"09/23/94 00:00:00"
53731,"09/19/95 00:00:00"
53731,"03/29/01 14:35:00"
53732,"03/02/07 15:15:00"
53732,"09/23/94 00:00:00"
53732,"03/29/01 14:35:00"
53733,"03/02/07 15:15:00"
53733,"09/23/94 00:00:00"
53734,"03/02/07 15:15:00"
53734,"09/23/94 00:00:00"
53734,"03/29/01 14:35:00"
53735,"03/02/07 15:15:00"
53735,"09/23/94 00:00:00"
53735,"09/19/95 00:00:00"
53735,"03/29/01 14:35:00"
53792,"10/13/93 00:00:00"
53792,"03/22/01 11:30:00"
53792,"11/25/02 19:45:00"
53792,"04/11/06 14:00:00"
53830,"04/27/98 00:00:00"
53830,"02/04/03 15:00:00"
53830,"04/08/87 00:00:00"
53830,"06/06/92 00:00:00"
53830,"04/19/94 00:00:00"
53830,"02/10/94 00:00:00"
53830,"02/21/95 00:00:00"
53830,"11/22/94 00:00:00"
53831,"04/27/98 00:00:00"
53831,"02/04/03 15:00:00"
995446,"05/07/85 00:00:00"
995446,"03/22/79 00:00:00"
995930,"03/16/01 19:45:00"
995930,"05/14/85 00:00:00"
53831,"04/08/87 00:00:00"
53831,"06/06/92 00:00:00"
53831,"02/10/87 00:00:00"
53831,"03/08/88 00:00:00"
53831,"04/19/94 00:00:00"
53831,"02/10/94 00:00:00"
53832,"04/27/98 00:00:00"
53832,"02/04/03 15:00:00"
53832,"04/08/87 00:00:00"
53832,"04/08/87 13:55:00"
53832,"06/06/92 00:00:00"
53832,"03/08/88 00:00:00"
53832,"12/06/88 00:00:00"
53832,"04/27/89 00:00:00"
53832,"02/21/95 00:00:00"
53832,"09/07/93 00:00:00"
53833,"04/27/98 00:00:00"
53833,"02/04/03 15:00:00"
53833,"04/08/87 00:00:00"
53833,"06/06/92 00:00:00"
53833,"04/19/94 00:00:00"
53833,"04/27/89 00:00:00"
53834,"04/27/98 00:00:00"
53834,"02/04/03 15:00:00"
53834,"04/08/87 00:00:00"
53834,"06/06/92 00:00:00"
53834,"04/19/94 00:00:00"
53834,"02/10/94 00:00:00"
53834,"02/21/95 00:00:00"
53834,"11/22/94 00:00:00"
53834,"07/28/98 00:00:00"
53834,"08/25/98 00:00:00"
53835,"02/04/03 15:00:00"
53835,"04/08/87 00:00:00"
53835,"06/06/92 00:00:00"
53836,"02/04/03 15:00:00"
53836,"04/08/87 00:00:00"
53836,"06/06/92 00:00:00"
53836,"03/09/06 15:45:00"
53837,"04/27/98 00:00:00"
53837,"02/04/03 15:00:00"
53837,"04/08/87 00:00:00"
53837,"06/06/92 00:00:00"
53837,"03/09/06 15:45:00"
53838,"04/27/98 00:00:00"
53838,"02/04/03 15:00:00"
53838,"04/08/87 00:00:00"
53838,"06/06/92 00:00:00"
53838,"02/10/87 00:00:00"
53838,"03/09/06 15:45:00"
53838,"07/28/98 00:00:00"
53838,"08/25/98 00:00:00"
53839,"04/27/98 00:00:00"
53839,"04/08/87 00:00:00"
53839,"06/06/92 00:00:00"
53839,"03/09/06 15:45:00"
53839,"04/19/94 00:00:00"
53840,"04/27/98 00:00:00"
53840,"02/04/03 15:00:00"
53840,"06/06/92 00:00:00"
53841,"04/27/98 00:00:00"
53841,"02/04/03 15:00:00"
53841,"04/08/87 00:00:00"
53841,"06/06/92 00:00:00"
53841,"02/10/87 00:00:00"
53842,"04/27/98 00:00:00"
53842,"02/04/03 15:00:00"
53842,"04/08/87 00:00:00"
53842,"06/06/92 00:00:00"
53842,"02/10/87 00:00:00"
53843,"04/27/98 00:00:00"
53843,"02/04/03 15:00:00"
53843,"04/08/87 00:00:00"
53843,"06/06/92 00:00:00"
53843,"02/10/87 00:00:00"
53843,"03/09/06 15:45:00"
53844,"06/05/92 00:00:00"
53844,"06/11/92 00:00:00"
53844,"04/19/94 00:00:00"
53845,"06/05/92 00:00:00"
53845,"06/11/92 00:00:00"
53846,"06/05/92 00:00:00"
53846,"06/11/92 00:00:00"
53846,"04/19/94 00:00:00"
53847,"06/05/92 00:00:00"
53847,"06/11/92 00:00:00"
53847,"04/19/94 00:00:00"
53847,"02/21/95 00:00:00"
53847,"11/23/94 00:00:00"
53848,"06/05/92 00:00:00"
53848,"06/11/92 00:00:00"
53848,"04/19/94 00:00:00"
53848,"02/21/95 00:00:00"
53848,"11/23/94 00:00:00"
53849,"06/05/92 00:00:00"
53849,"06/11/92 00:00:00"
53849,"04/19/94 00:00:00"
53852,"06/05/92 00:00:00"
53852,"06/11/92 00:00:00"
53852,"03/08/06 14:00:00"
53852,"02/21/95 00:00:00"
53852,"01/21/98 00:00:00"
53853,"06/05/92 00:00:00"
53853,"06/11/92 00:00:00"
53853,"02/21/95 00:00:00"
53853,"01/21/98 00:00:00"
53853,"02/11/03 14:10:00"
53853,"11/23/94 00:00:00"
53853,"04/21/98 00:00:00"
53854,"06/05/92 00:00:00"
53854,"06/11/92 00:00:00"
53854,"02/21/95 00:00:00"
53854,"01/21/98 00:00:00"
53854,"02/11/03 14:10:00"
53854,"02/04/04 14:30:00"
53854,"03/11/03 15:00:00"
53855,"06/05/92 00:00:00"
53855,"06/11/92 00:00:00"
53855,"02/21/95 00:00:00"
53855,"01/21/98 00:00:00"
53855,"02/11/03 14:10:00"
53855,"02/04/04 14:30:00"
53856,"02/21/95 00:00:00"
53856,"02/11/03 14:10:00"
53856,"02/04/04 14:30:00"
53856,"03/30/05 17:30:00"
53856,"06/05/92 00:00:00"
53856,"06/11/92 00:00:00"
53857,"06/05/92 00:00:00"
53857,"06/11/92 00:00:00"
53857,"03/08/06 14:00:00"
53857,"02/21/95 00:00:00"
53857,"01/21/98 00:00:00"
53857,"02/11/03 14:10:00"
53857,"02/04/04 14:30:00"
53857,"03/30/05 17:30:00"
53857,"03/11/03 15:00:00"
53858,"02/09/05 11:00:00"
53858,"06/05/92 00:00:00"
53858,"06/11/92 00:00:00"
53858,"03/08/06 14:00:00"
53858,"02/11/03 14:10:00"
53858,"03/30/05 17:30:00"
53859,"06/05/92 00:00:00"
53859,"04/19/94 00:00:00"
53859,"02/22/77 00:00:00"
53859,"02/21/95 00:00:00"
53862,"04/27/98 00:00:00"
53862,"06/05/92 00:00:00"
53862,"02/21/95 00:00:00"
53862,"11/23/94 00:00:00"
53862,"02/09/94 00:00:00"
53862,"04/22/98 00:00:00"
53863,"06/05/92 00:00:00"
53863,"04/19/94 00:00:00"
53863,"02/21/95 00:00:00"
53863,"11/23/94 00:00:00"
53863,"02/09/94 00:00:00"
53865,"04/27/98 00:00:00"
53865,"06/05/92 00:00:00"
53865,"04/19/94 00:00:00"
53865,"02/21/95 00:00:00"
53865,"11/23/94 00:00:00"
53865,"02/09/94 00:00:00"
53865,"04/22/98 00:00:00"
53865,"01/26/99 00:00:00"
53866,"04/27/98 00:00:00"
53866,"06/05/92 00:00:00"
53866,"04/19/94 00:00:00"
53866,"02/21/95 00:00:00"
53866,"02/09/94 00:00:00"
53866,"03/16/99 00:00:00"
53867,"06/05/92 00:00:00"
53867,"04/19/94 00:00:00"
53867,"02/21/95 00:00:00"
53867,"04/22/98 00:00:00"
53867,"04/27/98 00:00:00"
53868,"04/27/98 00:00:00"
53868,"06/05/92 00:00:00"
53868,"02/04/04 16:30:00"
53870,"06/11/92 11:05:00"
53870,"03/18/88 00:00:00"
53870,"10/08/92 00:00:00"
53870,"10/12/93 00:00:00"
53870,"08/23/94 00:00:00"
53870,"09/07/93 00:00:00"
53871,"06/11/92 11:05:00"
53871,"03/18/88 00:00:00"
53871,"03/04/06 21:00:00"
53871,"03/08/06 11:30:00"
53871,"10/08/92 00:00:00"
53871,"10/12/93 00:00:00"
53872,"06/11/92 11:05:00"
53872,"03/18/88 00:00:00"
53872,"03/04/06 21:00:00"
53872,"03/08/06 11:30:00"
53872,"04/19/94 00:00:00"
53872,"01/21/98 00:00:00"
53872,"02/11/03 10:55:00"
53872,"10/08/92 00:00:00"
53872,"04/13/89 00:00:00"
53872,"10/12/93 00:00:00"
53872,"02/09/94 00:00:00"
53872,"03/01/07 11:30:00"
53872,"04/06/06 15:10:00"
53874,"06/11/92 11:05:00"
53874,"03/18/88 00:00:00"
53874,"03/04/06 21:00:00"
53874,"03/08/06 11:30:00"
53874,"04/19/94 00:00:00"
53874,"02/11/03 10:55:00"
53875,"06/11/92 11:05:00"
53875,"03/18/88 00:00:00"
53875,"03/04/06 21:00:00"
53875,"03/08/06 11:30:00"
53875,"04/19/94 00:00:00"
53875,"01/21/98 00:00:00"
53875,"02/11/03 10:55:00"
53875,"10/08/92 00:00:00"
53875,"04/13/89 00:00:00"
53875,"10/12/93 00:00:00"
53875,"02/09/94 00:00:00"
53875,"02/23/95 00:00:00"
53875,"11/24/94 00:00:00"
53875,"03/16/99 00:00:00"
53876,"06/11/92 11:05:00"
53876,"03/18/88 00:00:00"
53877,"06/11/92 11:05:00"
53877,"03/18/88 00:00:00"
53877,"04/19/94 00:00:00"
53877,"01/21/98 00:00:00"
53877,"02/11/03 10:55:00"
53877,"03/04/06 21:00:00"
53877,"03/08/06 11:30:00"
53878,"06/11/92 11:05:00"
53878,"03/18/88 00:00:00"
53879,"03/18/88 00:00:00"
53879,"06/11/92 00:00:00"
53879,"03/04/06 19:30:00"
53879,"02/14/90 00:00:00"
53879,"12/15/81 00:00:00"
53879,"04/19/94 00:00:00"
53879,"01/21/98 00:00:00"
53879,"10/08/92 00:00:00"
53880,"03/18/88 00:00:00"
53880,"06/11/92 00:00:00"
53880,"03/04/06 19:30:00"
53880,"02/14/90 00:00:00"
53883,"03/18/88 00:00:00"
53883,"06/11/92 00:00:00"
53883,"03/04/06 19:30:00"
53883,"04/19/94 00:00:00"
53884,"03/18/88 00:00:00"
53884,"06/11/92 00:00:00"
53884,"03/04/06 19:30:00"
53884,"02/14/90 00:00:00"
53884,"04/19/94 00:00:00"
53884,"01/21/98 00:00:00"
53884,"10/08/92 00:00:00"
53884,"10/12/93 00:00:00"
53885,"06/11/92 00:00:00"
53885,"02/14/90 00:00:00"
53885,"03/09/27 00:00:00"
53885,"12/15/81 00:00:00"
53885,"03/18/88 00:00:00"
53886,"06/11/92 00:00:00"
53886,"02/14/90 00:00:00"
53886,"03/09/27 00:00:00"
53886,"12/15/81 00:00:00"
53886,"03/18/88 00:00:00"
53887,"06/11/92 00:00:00"
53887,"02/14/90 00:00:00"
53887,"03/09/27 00:00:00"
53887,"12/15/81 00:00:00"
53887,"03/18/88 00:00:00"
53888,"06/11/92 00:00:00"
53888,"02/14/90 00:00:00"
53888,"03/09/27 00:00:00"
53888,"12/15/81 00:00:00"
53888,"03/18/88 00:00:00"
53889,"03/18/88 00:00:00"
53889,"06/11/92 00:00:00"
53889,"03/04/06 19:30:00"
53889,"04/19/94 00:00:00"
53889,"01/21/98 00:00:00"
53889,"03/08/06 10:15:00"
53890,"03/18/88 00:00:00"
53890,"06/11/92 00:00:00"
53890,"02/14/90 00:00:00"
53891,"03/18/88 00:00:00"
53891,"06/11/92 00:00:00"
53891,"02/14/90 00:00:00"
53891,"10/08/92 00:00:00"
53893,"03/18/88 00:00:00"
53893,"06/11/92 00:00:00"
53893,"02/14/90 00:00:00"
53894,"03/18/88 00:00:00"
53894,"06/11/92 00:00:00"
53894,"03/04/06 19:30:00"
53894,"03/08/06 10:15:00"
53894,"04/06/06 14:20:00"
53895,"03/18/88 00:00:00"
53895,"06/11/92 00:00:00"
53895,"03/04/06 19:30:00"
53895,"03/08/06 10:15:00"
53895,"04/06/06 14:20:00"
53895,"03/30/05 15:00:00"
53896,"03/18/88 00:00:00"
53896,"06/11/92 00:00:00"
53896,"03/04/06 19:30:00"
53896,"03/08/06 10:15:00"
53896,"03/01/07 10:25:00"
53896,"04/06/06 14:20:00"
53896,"03/30/05 15:00:00"
53896,"02/04/04 10:15:00"
53897,"03/18/88 00:00:00"
53897,"06/11/92 00:00:00"
53897,"03/30/05 15:00:00"
53898,"06/06/92 00:00:00"
53898,"08/23/94 00:00:00"
53898,"03/17/93 00:00:00"
53899,"06/06/92 00:00:00"
53900,"06/06/92 00:00:00"
53900,"02/21/95 00:00:00"
53900,"11/22/94 00:00:00"
53900,"02/10/94 00:00:00"
53901,"06/06/92 00:00:00"
53901,"02/21/95 00:00:00"
53901,"11/22/94 00:00:00"
53901,"02/10/94 00:00:00"
53902,"02/04/03 17:00:00"
53902,"03/09/06 16:45:00"
53902,"11/25/02 18:30:00"
53904,"04/27/98 00:00:00"
53904,"02/04/03 17:00:00"
53904,"11/25/02 18:30:00"
53905,"04/27/98 00:00:00"
53905,"02/23/99 00:00:00"
53906,"04/27/98 00:00:00"
53906,"03/09/06 16:45:00"
53907,"04/27/98 00:00:00"
53907,"02/04/03 17:00:00"
53907,"02/23/99 00:00:00"
53907,"11/25/02 18:30:00"
53908,"04/27/98 00:00:00"
53908,"02/04/03 17:00:00"
53908,"02/23/99 00:00:00"
53908,"11/25/02 18:30:00"
53909,"04/27/98 00:00:00"
53909,"02/04/03 17:00:00"
53909,"02/23/99 00:00:00"
53909,"11/25/02 18:30:00"
53910,"02/04/03 17:00:00"
53910,"03/09/06 16:45:00"
53910,"02/23/99 00:00:00"
53910,"11/25/02 18:30:00"
53910,"04/27/98 00:00:00"
55612,"01/13/04 12:10:00"
55612,"05/16/05 13:30:00"
55612,"03/20/02 14:55:00"
55612,"12/17/02 11:00:00"
55612,"01/21/03 11:45:00"
55620,"05/03/01 16:15:00"
55620,"01/24/01 11:07:00"
55620,"03/29/01 10:55:00"
55620,"01/26/04 15:20:00"
55620,"11/22/00 14:00:00"
55620,"03/12/01 14:15:00"
58929,"01/29/03 00:00:00"
58929,"04/19/05 00:00:00"
58929,"02/05/03 00:00:00"
55739,"01/22/04 10:30:00"
55739,"03/02/07 16:00:00"
55744,"01/22/04 10:30:00"
55744,"03/02/07 16:00:00"
55744,"02/05/03 00:00:00"
55744,"02/24/99 00:00:00"
55744,"01/29/03 00:00:00"
55746,"01/22/04 10:30:00"
55746,"03/02/07 16:00:00"
55746,"02/05/03 00:00:00"
55746,"02/24/99 00:00:00"
55746,"01/29/03 00:00:00"
55747,"03/02/07 16:00:00"
55747,"02/05/03 00:00:00"
55747,"02/24/99 00:00:00"
55747,"01/29/03 00:00:00"
55748,"01/22/04 10:30:00"
55748,"03/02/07 16:00:00"
55748,"02/05/03 00:00:00"
55748,"02/24/99 00:00:00"
55748,"01/29/03 00:00:00"
55749,"01/22/04 10:30:00"
55749,"03/02/07 16:00:00"
55749,"02/05/03 00:00:00"
55749,"02/24/99 00:00:00"
55749,"01/29/03 00:00:00"
55750,"01/22/04 10:30:00"
55750,"03/02/07 16:00:00"
55750,"02/05/03 00:00:00"
55750,"02/24/99 00:00:00"
55750,"01/29/03 00:00:00"
56468,"03/23/01 13:40:00"
56468,"11/09/00 14:00:00"
56468,"01/13/04 14:36:00"
56468,"01/23/01 11:30:00"
57187,"06/08/82 00:00:00"
57187,"04/29/83 00:00:00"
57187,"06/14/92 00:00:00"
57187,"11/08/94 00:00:00"
57187,"03/21/88 00:00:00"
63942,"01/16/04 00:00:00"
63942,"01/25/05 00:00:00"
58873,"04/06/94 00:00:00"
58873,"12/02/92 00:00:00"
58873,"01/30/02 10:25:00"
58873,"03/14/01 14:00:00"
58873,"10/15/93 00:00:00"
58873,"04/13/88 00:00:00"
58873,"04/22/98 00:00:00"
58873,"01/29/80 00:00:00"
58873,"03/21/79 00:00:00"
58873,"04/08/92 00:00:00"
63155,"02/15/02 14:30:00"
63155,"01/12/82 00:00:00"
63155,"02/20/78 00:00:00"
63155,"03/24/03 09:55:00"
63155,"06/11/03 09:55:00"
58929,"02/24/99 00:00:00"
61236,"01/06/03 11:19:00"
61207,"02/06/03 14:40:00"
61207,"03/07/06 15:20:00"
61207,"03/07/06 09:00:00"
997137,"12/16/92 00:00:00"
997137,"12/11/84 00:00:00"
997137,"11/22/90 00:00:00"
997463,"03/06/86 00:00:00"
997463,"04/08/98 14:00:00"
997463,"01/05/83 00:00:00"
997463,"02/28/83 00:00:00"
997463,"01/16/81 00:00:00"
997463,"08/07/81 00:00:00"
997463,"02/07/01 15:55:00"
997463,"03/07/07 10:40:00"
997464,"01/11/82 00:00:00"
997464,"02/12/88 00:00:00"
997464,"02/15/02 11:15:00"
997549,"05/09/01 14:30:00"
61236,"05/10/01 10:00:00"
61236,"03/21/01 14:30:00"
63155,"07/16/03 09:45:00"
63157,"02/15/02 14:30:00"
63157,"04/30/01 09:40:00"
63157,"02/07/01 09:55:00"
66464,"06/08/82 00:00:00"
66464,"04/29/83 00:00:00"
66464,"06/14/92 00:00:00"
66464,"11/08/94 00:00:00"
66464,"03/21/88 00:00:00"
68943,"02/06/03 14:40:00"
68943,"03/07/06 15:20:00"
68943,"03/07/06 09:00:00"
72216,"11/05/94 00:00:00"
74238,"03/07/06 15:20:00"
74238,"03/07/06 09:00:00"
89664,"10/03/90 00:00:00"
90512,"11/25/02 19:45:00"
90512,"04/11/06 14:00:00"
90512,"10/13/93 00:00:00"
90512,"03/22/01 11:30:00"
95657,"05/30/02 11:15:00"
95657,"04/03/02 11:20:00"
95657,"01/24/02 11:30:00"
95657,"12/05/01 10:00:00"
95657,"10/04/01 12:30:00"
95657,"07/11/01 12:30:00"
95657,"05/03/01 11:30:00"
95657,"04/10/01 12:10:00"
95657,"03/15/01 14:30:00"
95657,"11/23/00 11:15:00"
95657,"06/22/00 14:15:00"
95657,"04/12/00 14:25:00"
95657,"01/20/00 13:00:00"
95657,"03/10/99 00:00:00"
95657,"01/22/98 00:00:00"
95657,"01/07/98 00:00:00"
108449,"03/06/06 00:00:00"
108449,"02/05/03 00:00:00"
108449,"03/02/07 00:00:00"
108449,"01/08/08 17:13:00"
120855,"10/03/73 00:00:00"
120855,"05/17/83 00:00:00"
120858,"11/24/03 17:00:00"
121330,"11/14/96 00:00:00"
121496,"06/06/07 23:00:00"
121496,"11/17/06 20:00:00"
121332,"01/21/97 00:00:00"
121332,"11/14/96 00:00:00"
121397,"08/02/06 00:00:00"
121397,"07/27/05 00:00:00"
121400,"12/14/08 18:00:00"
121382,"02/23/99 13:20:00"
121400,"12/14/08 16:30:00"
121401,"12/14/08 16:30:00"
-223,"03/13/01 18:00:00"
-223,"01/14/04 11:20:00"
120858,"10/03/73 00:00:00"
121382,"10/20/08 09:55:00"
121401,"12/14/08 18:00:00"
121402,"12/14/08 16:30:00"
121382,"08/06/04 13:30:00"
121382,"06/25/03 15:20:00"
121402,"12/14/08 18:00:00"
121403,"12/14/08 16:30:00"
121496,"05/14/07 20:30:00"
120858,"11/26/03 11:10:00"
995058,"03/19/03 11:00:00"
995159,"01/01/80 00:06:00"
995168,"02/22/99 00:00:00"
995521,"01/26/77 00:00:00"
995521,"03/21/79 00:00:00"
995521,"08/31/77 00:00:00"
995521,"05/30/79 00:00:00"
995522,"01/29/75 13:45:00"
995522,"01/10/68 00:00:00"
995522,"01/26/77 00:00:00"
995522,"03/21/79 00:00:00"
995854,"04/09/98 00:00:00"
121403,"12/14/08 18:00:00"
121403,"05/12/10 09:15:00"
121404,"12/14/08 18:00:00"
121404,"12/14/08 16:30:00"
995075,"12/04/01 10:30:00"
995075,"05/10/01 09:30:00"
995159,"01/01/80 00:05:00"
995168,"04/28/98 00:00:00"
996585,"01/02/02 00:01:00"
996585,"01/01/00 00:03:00"
996585,"01/01/00 00:04:00"
996991,"03/15/01 14:30:00"
997137,"12/04/03 10:00:00"
997221,"11/20/95 14:30:00"
997221,"10/16/95 14:00:00"
997235,"11/23/01 00:00:00"
995184,"01/14/04 09:00:00"
995294,"03/20/18 16:12:00"
995294,"01/11/18 13:25:00"
995294,"02/21/18 12:35:00"
