noct,nopt,a,b,h0,hsup
10093,2,0.002284,0.8128,538,960
10093,3,0.001216,1,704,997
10093,4,0.001196,1,699,1053
10093,5,0.004929,1,967,1081
10093,6,0.01139,1,1032,1104
10093,7,0.0002022,1.8315,1011,1133
10093,8,7.638e-13,5,851,1182
10093,9,1.184e-05,2.4674,1027,1247
10093,10,0.03561,1.1666,1153,1701
10093,11,0.0009377,1.6142,793,4004
10106,2,2.45e-05,1.6673,63,350
10106,3,4.398e-05,1.8343,225,451
10106,4,0.001207,1.2559,255,1114
10106,5,3.182e-05,1.892,510,1821
10107,5,3.182e-05,1.892,510,1821
10109,5,3.182e-05,1.892,510,1821
10110,3,0.00258,1.1427,263,565
10110,4,0.003784,1.0927,289,1114
10110,5,3.182e-05,1.892,510,1821
10111,1,0,0,0,63
10111,2,2.07e-05,1.6673,63,323
10111,3,0.0008781,1.3179,257,566
10111,4,0.002866,1.135,291,1114
10111,5,3.182e-05,1.892,510,1821
10112,1,0,0,0,63
10112,2,3.12e-05,1.6673,63,275
10112,3,1.058e-05,1.6519,-154,350
10112,4,0.002509,1.1531,285,1114
10112,5,3.182e-05,1.892,510,1821
1086,10,0.0002874,1.4102,358,883
1086,11,0.0002732,1.4102,339,985
1086,12,0.0002654,1.4102,325,1102
1086,13,0.0002454,1.4102,281,1294
1086,14,0.0002338,1.4102,246,1567
1086,15,0.0002072,1.4102,127,1905
1086,1,0,0,0,0
1086,2,1.212e-07,2.2227,0,246
1086,3,8.73e-16,5,-245.3,332
1086,4,2.52e-15,5,-135,364
1086,5,3.749e-15,5,-96.90000000000001,412
1086,6,3.06e-15,5,-118,482
1086,7,4.558e-15,5,-72.09999999999999,551
1086,8,1.169e-05,1.9073,304,713
1086,9,0.008625000000000001,0.9142,508,815
1110,1,0,0,0,93
1110,2,6.881e-05,1.0004,6,122
1110,3,5.19e-05,1.5,93.3,135
1110,4,0.0001191,1.5,111,150
1110,5,0.000247,1.5,126,172
1110,6,0.0003811,1.5,137.6,200
1110,7,0.0004876,1.486,145,221
1110,8,0.0004904,1.4899,146,251
1110,9,0.001316,1.3185,160,309
1110,10,0.00414,1.1505,195,394
1110,11,0.0009986000000000001,1.3926,174,616
1110,12,0.00175,1.3157,204,1022
1111,1,0,0,0,91
1111,2,6.667e-05,1,-59,106
1111,3,0.00025,1,62,118
1111,4,4.233e-13,5,-9,126
1111,5,1.017e-12,5,12.7,136
1111,6,0.0003379,1.4097,112.5,150
1111,7,0.0001739,1.619,114.6,200
1111,8,0.0004875,1.4734,134.2,272
10944,1,0,0,0,-121
10944,2,0.0003527,1.6475,-149.9,-46
10944,3,0.0004011,1.5657,-168.2,26
10944,4,0.003485,1.3141,-76.5,169
10944,5,0.003632,1.3328,-51.4,209
10944,6,0.004138,1.3328,-27.1,321
10137,1,0,0,0,-99
10137,2,0.001397,1,-173.4,57
10137,3,0.0008269,1.1772,-101.7,134
10137,4,0.001092,1.1772,-52.1,179
10137,5,0.001175,1.1772,-38.1,200
10137,6,0.0007374,1.5102,103,215
10137,7,0.0009764,1.5102,122,290
10137,8,0.001207,1.5102,144,590
10137,9,0.002178,1.4102,137.7,1013
10137,10,0.002059,1.4102,102,2001
10137,11,0.001374,1.4605,69.8,5000
10145,1,0,0,0,-99
10145,2,0.001087,1,-146,27
10145,3,0.0009117,1.1772,-66,129
10145,4,0.001124,1.1772,-34,176
10145,5,0.001903,1.1772,42,200
10145,6,0.0007373,1.5102,103,215
10145,7,0.001055,1.5102,127,290
10145,8,0.001187,1.5102,139,590
10145,9,0.002178,1.4102,138,1013
10145,10,0.002059,1.4102,102,2001
10145,11,0.001374,1.4605,70,5000
10148,1,0,0,0,-400
10148,2,3.585e-06,2.0645,-834.2,-358
10148,3,4.577e-16,4.9825,-1603,-301
10148,4,0.01012,1.0351,-427,-241
10148,5,0.004827,1.319,-346.8,-184
10148,6,0.004469,1.319,-356.6,-88
10148,7,0.002524,1.411,-367.7,36
10148,8,0.002454,1.411,-375.8,203
10148,9,0.002376,1.411,-389.2,1240
10148,10,3.971e-06,2.16,-1179.9,4722
10150,1,0,0,0,-400
10150,2,2.472e-14,5,-926.5,-339
10150,3,3.352e-14,4.9825,-904.2,-283
10150,4,0.004486,1.2876,-430,32
10150,5,0.002325,1.411,-398.4,203
10150,6,0.002376,1.411,-389.2,1240
10150,7,3.971e-06,2.16,-1179.9,4722
10151,1,0,0,0,36
10151,2,0.00165,1.2449,16.8,164
10151,3,0.001462,1.3229,44.1,260
10151,4,0.003227,1.3438,149.8,581
10151,5,0.004268,1.3306,208.9,2450
10151,6,1.691e-05,1.9403,-982.5,4027
10152,1,0,0,0,36
10152,2,0.000381,1.296,-16.8,101
10152,3,0.0004955,1.4047,33.5,150
10152,4,0.0001197,1.7585,49.7,284
10152,5,0.003715,1.3438,186,582
10152,6,0.006472,1.2734,225.6,2473
10152,7,0.001562,1.4532,171.8,4027
1111,9,0.001241,1.3185,150.9,311
1111,10,0.004063,1.1505,191.2,387
1111,11,0.0006236,1.4609,156.9,564
1111,12,0.001738,1.3157,201.4,1024
1379,1,0,0,0,0
1379,2,4.11e-07,2.5876,-150,500
1379,3,0.003244,1.2738,50,3000
1380,1,0,0,0,0
1380,2,3.534e-06,2.1682,-150,250
1380,3,0.006271,1.1952,150,3000
1381,1,0,0,0,0
1381,2,6.067e-06,2.1818,-50,250
1381,3,0.006271,1.1952,150,3000
1382,1,0,0,0,0
1382,2,3.019e-05,1.9396,-60,350
1382,3,0.006271,1.1952,150,3500
1383,1,0,0,0,0
1383,2,3.019e-05,1.9396,-60,120
1383,3,0.004828,1.2207,60,3500
1384,1,0,0,0,0
1384,2,3.019e-05,1.9396,-60,120
1384,3,0.004828,1.2207,60,200
1384,4,0.0005208,1.5451,-10,500
1384,5,0.004232,1.2376,60,3500
1385,1,0,0,0,150
1385,2,7.407e-05,1.869,10,500
1385,3,0.004232,1.2376,60,3500
1386,1,0,0,0,50
1386,2,0.0001162,1.7848,-10,500
1386,3,0.004232,1.2376,60,3500
1387,1,0,0,0,0
1387,2,3.019e-05,1.9396,-60,120
1387,3,0.004828,1.2207,60,200
1387,4,0.0005208,1.5451,-10,500
1387,5,0.004232,1.2376,60,3500
1388,1,0,0,0,100
1388,2,0.003289,1.2534,30,2500
1389,1,0,0,0,50
1389,2,0.0001876,1.6911,-20,500
10623,1,0,0,0,60
10623,2,0.0001872,1.0004,60,92
10623,3,0.0002139,1.0004,64,120
1389,3,0.003289,1.2534,30,2500
1390,1,0,0,0,50
1390,2,4.545e-05,1.9179,-20,500
1390,3,0.003289,1.2534,30,2500
1391,1,0,0,0,50
1391,2,0.0001876,1.6911,-20,500
10944,7,0.00474,1.3328,6.6,462
10944,8,0.004427,1.3328,-18.4,621
10944,9,0.002225,1.4492,9.199999999999999,1265
10944,10,0.0008630000000000001,1.5475,-206.7,4000
1391,3,0.003289,1.2534,30,2500
1392,1,0,0,0,50
1392,2,4.545e-05,1.9179,-20,500
1392,3,0.003289,1.2534,30,2500
1393,1,0,0,0,50
1393,2,0.0001876,1.6911,-20,500
1393,3,0.003289,1.2534,30,2500
1394,1,0,0,0,50
1394,2,4.545e-05,1.9179,-20,500
1394,3,0.003289,1.2534,30,2500
10205,1,0,0,0,-450
10205,2,0.002349,1.4669,-451,71
10205,3,0.003132,1.3943,-519,465
10205,4,1.544e-16,5,-2664,884
10205,5,0.009638000000000001,1.3614,81,2119
10205,6,2.229e-16,5,-2131,2510
10282,1,0,0,0,397
10282,2,0.01808,1.1037,175.8,1886
10282,3,3.254e-17,5,-2712.2,2456
10282,4,0.00534,1.374,986.4,4196
1395,1,0,0,0,96
1395,2,0.0001966,1.7723,34,522
1395,3,0.0001085,1.6426,-619,1400
1395,4,0.001245,1.4444,341,2500
1397,1,0,0,0,25
1397,2,3.356e-05,1.9937,-16,260
1397,3,1.292e-05,2.0986,-68,709
1397,4,0.001732,1.2911,-407,1413
1397,5,0.002598,1.3614,496,2600
1398,1,0,0,0,25
1398,2,0.0001416,1.7283,-7,525
1398,3,0.004489,1.3344,272,709
1398,4,0.001271,1.3263,-466,1436
1398,5,0.00296,1.3476,534,2600
1399,1,0,0,0,11
1399,2,1.565e-05,2.037,-93,170
1399,3,0.0002182,1.713,8,492
1399,4,0.003713,1.2955,93,696
1399,5,0.002162,1.2632,-385,1436
1399,6,0.00296,1.3476,537,2600
1400,1,0,0,0,70
1400,2,0.001249,1.335,-2,174
1400,3,5.216e-05,1.9239,-14,500
1400,4,0.003101,1.3263,106,691
1400,5,0.008662,1.095,-188,1436
1400,6,0.00296,1.3476,537,2600
1401,1,0,0,0,72
1401,2,4.559e-05,1.9529,-31,595
1401,3,0.002232,1.2588,-396,1446
1401,4,0.00391,1.3142,568,2600
1402,1,0,0,0,67
1402,2,0.002963,1.2267,26.7,210
1402,3,0.003951,1.3267,110.4,313
1402,4,0.00134,1.43,18.9,636
1402,5,0.0002725,1.469,-906.9,1262
1402,6,0.003651,1.3214,546,2600
1409,1,0,0,0,80
1409,2,0.001465,1.4317,79,500
1409,3,2.003e-06,2.1787,-594,2500
1410,1,0,0,0,40
1410,2,0.0001123,1.876,32,267
1410,3,3.482e-05,1.9393,-94,709
1410,4,0.001732,1.2911,-407,1413
1410,5,0.002598,1.3614,496,2600
1411,1,0,0,0,76
1411,2,0.0001764,1.7327,-9,618
1411,3,0.008994,1.0999,-97,1446
1411,4,0.00391,1.3142,568,2600
1412,1,0,0,0,77
1412,2,0.0005122,1.5723,29,322
10660,1,0,0,0,1
10660,2,3.208e-08,2.5314,1,149
10660,3,2.19e-07,2.5314,79.7,203
10660,4,4.892e-07,2.4627,101.2,332
10660,5,4.149e-05,1.7827,179.7,422
10660,6,0.002457,1.138,271.5,542
10660,7,0.02574,0.7944,383.5,717
10660,8,1.759e-18,5,-3587.7,874
10660,9,1.871e-17,5,-1906.7,1056
1412,3,0.0002043,1.6844,-25,630
1412,4,0.001396,1.3058,-354,1262
1412,5,0.003651,1.3214,546,2600
1413,1,0,0,0,78
1413,2,6.769e-05,1.8788,-22,322
1413,3,0.0002007,1.6844,-31,630
1413,4,0.001396,1.3058,-354,1262
1413,5,0.003651,1.3214,546,2600
1414,1,0,0,0,62
1414,2,1.597e-05,2.1216,-32,317
1414,3,0.0003632,1.6075,-7,634
1414,4,0.0004871,1.4257,-555,1262
1414,5,0.003651,1.3214,546,2600
1415,1,0,0,0,66
1415,2,0.003452,1.2366,46,234
1415,3,0.004297,1.2619,91.7,658
1415,4,0.001073,1.3185,-581.3,1262
1415,5,0.003651,1.3214,546,2600
1416,1,0,0,0,67
1416,2,0.002681,1.2366,12.4,248
1416,3,0.003178,1.3179,100.2,679
1416,4,8.702e-05,1.5948,-1152.2,1262
1416,5,0.003651,1.3214,546,2600
1417,1,0,0,0,63
1417,2,0.0001083,1.8279,-4,313
1417,3,0.01443,1.0763,126,634
1417,4,0.001555,1.2851,-412,1262
1417,5,0.003651,1.3214,546,2600
1418,1,0,0,0,61
1418,2,0.001796,1.3229,26,214
1418,3,0.004128,1.274,95,590
1418,4,0.0008248,1.386,-369,1248
1418,5,0.003469,1.3214,466,2600
1419,1,0,0,0,60
1419,2,0.002954,1.2366,29.5,235
1419,3,0.004924,1.2619,111.8,414
1419,4,0.001124,1.4168,-45,767
1419,5,0.000967,1.3185,-733.3,1262
1419,6,0.003651,1.3214,546,2600
1421,1,0,0,0,1
1421,2,0.001525,1.2366,-34.5,80
1421,3,0.003325,1.2366,19.1,215
1421,4,0.003929,1.2619,60.6,395
1421,5,0.001119,1.4168,-34.8,564
1421,6,0.001275,1.4168,18.1,768
1421,7,0.001589,1.3185,-271.6,1380
1421,8,0.003523,1.3214,490.2,2600
1422,1,0,0,0,65
1422,2,0.0003077,1.5849,65,280
1422,3,0.002554,1.369,173,480
1422,4,1.408e-05,1.997,-205,1500
1423,1,0,0,0,65
1423,2,4.403e-05,1.9239,64,195
1423,3,0.001782,1.3157,120,355
1423,4,6.485e-05,1.9474,136,550
1423,5,2.753e-06,2.1946,-337,1500
1424,1,0,0,0,132
1424,2,0.0001606,1.6646,53,185
1424,3,3.313e-05,1.9602,43,420
1424,4,0.0003526,1.7085,193,542
1424,5,3.98e-06,2.1578,-282,1500
1425,1,0,0,0,80
1425,2,0.0001227,1.7345,43,245
1425,3,0.0007572,1.4937,105,429
1425,4,0.002019,1.436,222,540
1425,5,0.002123,1.3263,47,755
1425,6,0.007507,1.2109,286,1500
1426,1,0,0,0,85
1426,2,0.0001936,1.6766,53,244
1426,3,0.001113,1.4355,108,424
1426,4,0.0005081,1.6305,166,540
1426,5,0.002122,1.3263,47,755
1426,6,0.007488,1.2109,286,1500
1436,1,0,0,0,100
1436,2,0.0002707,1.6319,60,1500
1437,1,0,0,0,100
1437,2,0.0003581,1.5986,67,1500
1438,1,0,0,0,86
1438,2,6.081e-06,2.381,67,369
1438,3,3.4e-06,2.1683,-323,1500
1453,1,0,0,0,26
1453,2,0.001919,1.2894,23.9,108
1453,3,0.001263,1.335,9.1,200
1453,4,0.0008566,1.3943,-1.7,377
1453,5,0.0006322,1.5679,138.8,565
1453,6,0.0003126,1.6129,6.8,1500
1454,1,0,0,0,187
1454,2,0.0001764,1.6915,6,416
1454,3,0.0004605,1.6091,109,540
1454,4,0.002122,1.3263,47,755
1454,5,0.007488,1.2109,286,1500
1455,1,0,0,0,26
1455,2,0.001737,1.2894,21.2,127
1455,3,0.0008807,1.4415,23.4,183
1455,4,0.0003938,1.5113,-32.1,320
1455,5,0.0006267,1.5399,86.40000000000001,565
1455,6,0.0003126,1.6129,6.8,1500
1456,1,0,0,0,26
1456,2,0.001832,1.2894,23.8,111
1456,3,0.0001027,1.7921,-13,195
1456,4,8.51e-06,2.0546,-158,299
1456,5,0.0003169,1.6355,59,565
1456,6,0.001355,1.4251,107,1500
1457,1,0,0,0,71
1457,2,0.0002607,1.5778,-15,250
1457,3,8.8e-05,1.7789,-10,423
1457,4,0.001305,1.4921,195,540
1457,5,0.002122,1.3263,47,755
6202,1,0,0,0,1
6202,2,0.001525,1.2366,-35,80
6202,3,0.00218,1.2366,-6,121
6202,4,0.00275,1.2366,16,156
6202,5,0.003799,1.2366,48.2,178
6202,6,5.594e-14,5,-310.7,217
6202,7,0.003942,1.2619,62,395
6202,8,0.001119,1.4168,-35,564
6202,9,0.001275,1.4168,18,768
6202,10,0.001584,1.3185,-274,1386
6202,11,0.003537,1.3214,496,2600
1457,6,0.007488,1.2109,286,1500
1458,1,0,0,0,60
1458,2,1.914e-05,2.0008,-54,330
1458,3,0.002397,1.3614,149,562
1458,4,2.584e-05,1.9184,-201,1500
1459,1,0,0,0,60
1459,2,2.659e-05,1.8277,-104,113
1459,3,0.0003631,1.5827,17,200
1459,4,0.0005097,1.4294,-53,293
1459,5,0.004193,1.2614,151,565
1459,6,0.001355,1.4251,107,1500
1460,1,0,0,0,67
1460,2,2.659e-05,1.8277,-104,113
1460,3,0.0003631,1.5827,17,200
1460,4,0.0001661,1.636,-49,285
1460,5,0.0003965,1.6037,67,565
1460,6,0.001355,1.4251,107,1500
1461,1,0,0,0,40
1461,2,0.0001692,1.6114,-41,111
1461,3,7.517e-05,1.8536,-11,195
1461,4,8.51e-06,2.0546,-158,299
1461,5,0.0003169,1.6355,59,565
1461,6,0.001355,1.4251,107,1500
1462,1,0,0,0,53
1462,2,0.001837,1.2894,24,111
1462,3,0.0001027,1.7921,-13,195
1462,4,8.51e-06,2.0546,-158,299
1462,5,0.0003169,1.6355,59,565
1462,6,0.001355,1.4251,107,1500
1463,3,0.001434,1.335,27.4,275
1463,4,0.001358,1.3943,71.40000000000001,467
1463,5,0.0004787,1.5679,70.2,668
1463,6,0.0003191,1.6129,24.8,1500
1463,1,0,0,0,24
1463,2,0.001012,1.3824,17.3,131
1464,1,0,0,0,24
1464,2,0.0008861,1.3824,16.6,90
1464,3,0.001467,1.335,31.4,165
1464,4,0.001472,1.335,31.7,285
1464,5,0.001401,1.3943,77.7,330
1464,6,0.00144,1.3943,82.59999999999999,400
1464,7,0.001405,1.3943,76.90000000000001,490
1464,8,0.0004723,1.5679,65.09999999999999,668
1464,9,0.0003191,1.6129,24.8,1500
1465,1,0,0,0,24
1465,2,8.277e-05,1.8859,24,91
1465,3,0.001682,1.335,51.2,167
1465,4,0.001594,1.335,46.4,285
1465,5,0.001098,1.3943,38,340
1465,6,1.764e-15,5,-782.9,411
1465,7,1.668e-15,5,-797.3,492
1465,8,0.0005057,1.5679,98.59999999999999,669
1465,9,0.0003243,1.6129,39.6,1500
1469,1,0,0,0,12
1469,2,0.01246,1.1954,-59.4,337
1469,3,0.0006504,1.6695,-88.09999999999999,1008
1469,4,0.0001193,1.8481,-387.2,1889
1469,5,0.007948999999999999,1.4191,667.3,3500
1470,1,0,0,0,12
1470,2,0.01246,1.1954,-59.4,337
1470,3,0.0005958,1.6695,-111,1008
1470,4,0.0001294,1.8481,-289.4,1889
1470,5,0.007948999999999999,1.4191,667.3,3500
1471,1,0,0,0,-50
1471,2,9.658e-06,2.1534,-361,252
1471,3,0.01135,1.302,73.3,381
1471,4,0.0005489,1.6689,-155.1,1044
1471,5,0.001464,1.592,132,1588
1471,6,6.069e-05,1.9606,-289.7,3500
1472,1,0,0,0,-50
1472,2,1.21e-05,2.1534,-329.9,250
1472,3,0.03775,1.0801,61.9,471
1472,4,4.88e-05,1.9958,-254.7,1104
1472,5,0.001659,1.592,179.5,1568
1472,6,5.66e-05,1.9606,-427.1,3500
1473,1,0,0,0,12
1473,2,0.02898,1.057,-40,290
1473,3,0.02222,1.23,109,354
1473,4,0.0006747,1.6695,-113,984
1473,5,0.006162,1.3839,43,1856
1473,6,0.007481,1.4191,543.5,3500
1474,1,0,0,0,12
1474,2,0.003993,1.3102,-178.6,220
1474,3,0.003853,1.3102,-189.6,332
1474,4,0.0141,1.2339,63.6,556
1474,5,0.006404,1.3849,113.1,1711
1474,6,0.007296,1.4191,490.8,3500
1475,1,0,0,0,12
1475,2,0.006335,1.3102,-65,328
1475,3,0.02986,1.1278,67,723
1475,4,0.005299,1.4163,129,1761
1475,5,0.007216,1.4191,468,3500
1476,1,0,0,0,12
1476,2,0.006832,1.3102,-61.1,413
1476,3,0.01025,1.2982,45.8,720
1476,4,0.005058,1.4163,75.2,1761
1476,5,0.007217,1.4191,467.7,3500
1478,1,0,0,0,10
1478,2,0.0122,1,-436.7,119
1478,3,0.02211,1,-187.7,176
1478,4,0.02061,1.0004,-213.2,221
1478,5,0.4987,0.5546,37.8,277
1478,6,1.553e-14,5,-646,299
1478,7,0.002843,1.4822,24.5,683
1478,8,0.005362,1.3849,25.9,994
1478,9,5.088e-06,2.2441,-553.7,1302
1478,10,0.007606,1.3849,292.7,1733
1478,11,0.0002942,1.787,2.7,3500
1481,1,0,0,0,0
1481,2,0.0001511,1.88,-162,498
1481,3,0.002829,1.47,-52,801
1481,4,0.0002031,1.82,-186,2702
1486,1,0,0,0,0
1486,2,0.001342,1.5107,-213,470
1486,3,2.19e-06,2.4578,-283,771
8782,1,0,0,0,24
8782,2,8.277e-05,1.8859,24,91
8782,3,0.001682,1.335,51.2,167
8782,4,0.001594,1.335,46.4,285
8782,5,0.001098,1.3943,38,340
8782,6,6.934e-05,1.7931,-55.7,415
8782,7,0.006654,1.1586,148.5,599
8782,8,0.0003645,1.5679,16.3,809
8784,1,0,0,0,24
8784,2,0.0008861,1.3824,16.6,90
8784,3,0.001467,1.335,31.4,165
8784,4,0.001472,1.335,31.7,285
8784,5,0.001098,1.3943,38,340
8784,6,1.764e-15,5,-782.9,411
8784,7,1.668e-15,5,-797.3,492
8784,8,0.0005057,1.5679,98.59999999999999,669
8784,9,0.0003243,1.6129,39.6,1500
1486,4,9.950000000000001e-05,1.8982,-326,3500
1487,1,0,0,0,-5
1487,2,5.285e-05,1.9716,-280,1056
1487,3,0.0002715,1.7969,-27,3519
1488,1,0,0,0,12
1488,2,0.005678,1.3102,-72.09999999999999,288
1488,3,0.01616,1.3102,125.9,349
1488,4,0.01031,1.2707,-27.1,669
1488,5,0.005318,1.4163,100.8,1800
1488,6,0.007134,1.4191,442.8,3500
1489,1,0,0,0,12
5037,1,0,0,0,90
5037,2,0.0003337,1.3102,-2325,151
5037,3,0.009231,1,-859.8,216
5037,4,0.003808,1.3102,-189,261
5037,5,0.04583,1,12.3,285
5037,6,0.008126,1.3102,14.3,338
5037,7,0.002732,1.4822,-7.3,781
5040,1,0,0,0,3
5040,2,0.004828,1,-1084.5,61
5040,3,0.009655,1,-511.8,119
5040,4,0.0106,1,-455.5,169
5040,5,2.39e-16,5,-1774.2,209
5040,6,0.03195,1,-20.4,250
5040,7,6.13e-15,5,-821.1,303
1489,2,0.00514,1.3102,-78.8,333
1489,3,0.01454,1.2339,75.8,556
1489,4,0.006404,1.3849,113.1,1711
1489,5,0.007296,1.4191,490.8,3500
1490,1,0,0,0,-51
1490,2,0.0001283,1.8079,-270,413
1490,3,0.008802000000000001,1.3291,115,1033
1490,4,0.02767,1.2273,397,1937
1490,5,0.003523,1.5015,351,3500
1491,1,0,0,0,-51
1491,2,0.0001279,1.8623,-239,501
1491,3,0.001351,1.5662,-71,1029
1491,4,0.01477,1.3027,306,1937
1491,5,0.003523,1.5015,351,3500
1492,1,0,0,0,-37
1492,2,0.002314,1.4669,-110,582
1492,3,0.01272,1.2763,99,1014
1492,4,0.0006216,1.6872,-27,1944
1492,5,0.0004143,1.7442,8,3504
1493,1,0,0,0,-50
1493,2,9.658e-06,2.1534,-361,252
1493,3,0.04586,1.0801,109,461
1493,4,4.119e-05,1.9958,-342,1033
1493,5,0.001764,1.592,220,1564
1493,6,5.601e-05,1.9606,-448,3500
1494,1,0,0,0,-51
1494,2,0.006103,1.1857,-194,205
1494,3,0.01116,1.28,45,1033
1494,4,0.1167,1.045,544,1937
1494,5,0.003523,1.5015,351,3500
1495,1,0,0,0,12
1495,2,0.003907,1.3966,-57,618
1495,3,0.03149,1.1505,175,1038
1495,4,0.0001739,1.8481,-85,1952
1495,5,0.007326,1.4191,500,3500
1496,1,0,0,0,143
1496,2,0.0007273,1.3586,92,442
1496,3,0.0004031,1.558,200.5,624
1496,4,0.000285,1.6678,273.3,1555
1496,5,0.0002686,1.6525,138.4,6011
1497,1,0,0,0,100
1497,2,3.2099e-05,1.8862,50,800
1497,3,0.0021214,1.4383,480,1300
1497,4,0.00032612,1.6072,0,6500
1498,1,0,0,0,200
1498,2,8.623000000000001e-05,1.713,11,410
1498,3,4.943e-06,2.0908,-121,610
1498,4,5.489e-06,2.2051,115,1300
1498,5,9.530999999999999e-05,1.7393,-228,6500
1499,1,0,0,0,199
1499,2,1.12e-05,1.9683,-47,495
1499,3,0.0005698,1.5372,250,891
1499,4,0.002559,1.3966,471,1475
1499,5,0.0001124,1.7218,-199,6500
1500,1,0,0,0,200
1500,2,0.0005207,1.4537,80,650
1500,3,0.003439,1.3229,394,985
1500,4,0.0001954,1.7283,287,1475
1500,5,0.0001124,1.7218,-199,6500
1501,1,0,0,0,10
1501,2,6.677e-05,1.7522,10,810
1501,3,0.02887,1.0797,620,1300
1501,4,0.0003259,1.6072,0,6500
1502,1,0,0,0,100
1502,2,0.0002661,1.6083,90,900
1502,3,2.439e-06,2.3212,120,1300
1502,4,0.0003261,1.6072,0,6500
1503,1,0,0,0,100
1503,2,6.886e-06,2.128,50,830
1503,3,0.0007608,1.5623,400,1190
8781,1,0,0,0,24
8781,2,6.396e-05,1.8859,24,94
8781,3,0.001146,1.335,47.5,153
8781,4,3.103e-06,2.3331,-28.2,286
8781,5,0.001466,1.3943,103.8,343
8781,6,9.862e-05,1.7931,24.3,415
8781,7,0.002984,1.2701,103.7,599
8781,8,0.0003645,1.5679,16.3,809
8781,9,3.176e-05,1.8821,-142.1,1520
1503,4,0.0003301,1.6088,100,6510
1504,1,0,0,0,0
1504,2,2.026e-06,2.2316,-160,830
1504,3,0.0007592,1.5623,400,1190
1504,4,0.0003301,1.6088,100,6510
1505,1,0,0,0,100
1505,2,6.886e-06,2.128,50,830
1505,3,0.0007608,1.5623,400,1190
1505,4,0.0003301,1.6088,100,6510
1506,1,0,0,0,0
1506,2,2.026e-06,2.2316,-160,830
1506,3,0.0007592,1.5623,400,1190
1506,4,0.0003301,1.6088,100,6510
1507,1,0,0,0,200
1507,2,6.778e-06,2.1517,100,1150
1507,3,0.0005264,1.5606,250,6500
1508,1,0,0,0,100
1508,2,1.334e-05,2.0317,-20,1000
1508,3,7.695999999999999e-05,1.8226,140,2500
1509,1,0,0,0,100
1509,2,1.119e-05,2.0451,-60,1000
1510,1,0,0,0,100
1510,2,1.481e-05,2.0051,-60,1000
1511,1,0,0,0,100
1511,2,3.727e-05,1.912,80,1000
1512,1,0,0,0,100
1512,2,1.241e-05,2.031,-60,1000
1512,3,7.695999999999999e-05,1.8226,140,2500
1513,1,0,0,0,0
1513,2,7.605e-06,2.1039,-50,1000
1513,3,7.695999999999999e-05,1.8226,140,2600
1513,4,0.0007804,1.5084,-100,6500
1514,1,0,0,0,100
1514,2,5.966e-05,1.7082,-50,400
1514,3,0.0001077,1.7822,150,3500
1515,1,0,0,0,100
1515,2,1.119e-05,2.0451,-60,1000
1515,3,7.695999999999999e-05,1.8226,140,2500
1516,1,0,0,0,100
1516,2,1.098e-06,2.3653,-100,1000
1516,3,7.695999999999999e-05,1.8226,140,2500
1517,1,0,0,0,100
1517,2,1.119e-05,2.0451,-60,1000
1517,3,7.695999999999999e-05,1.8226,140,2500
1518,1,0,0,0,100
1518,2,1.098e-06,2.3653,-100,1000
1518,3,7.695999999999999e-05,1.8226,140,2500
1519,1,0,0,0,100
1519,2,1.119e-05,2.0451,-60,1000
1519,3,7.695999999999999e-05,1.8226,140,2500
1520,1,0,0,0,100
1520,2,1.481e-05,2.0051,-60,1000
1520,3,7.695999999999999e-05,1.8226,140,2500
1521,1,0,0,0,100
1521,2,1.47e-05,1.9952,-100,1000
1521,3,7.695999999999999e-05,1.8226,140,2500
1522,1,0,0,0,100
1522,2,1.334e-05,2.0317,-20,1000
1522,3,7.695999999999999e-05,1.8226,140,2500
1523,1,0,0,0,50
1523,2,1.692e-05,2.0053,10,1000
1524,1,0,0,0,150
1524,2,3.759e-05,1.9067,60,3500
1525,1,0,0,0,200
1525,2,5.583e-05,1.8651,130,3500
1526,1,0,0,0,200
1526,2,4.531e-05,1.8882,100,4000
1527,1,0,0,0,100
1527,2,2.226e-06,2.2572,-50,650
6537,1,0,0,0,10
6537,2,0.01236,1,-423.5,120
6537,3,0.01948,1,-224.9,178
6537,4,0.03671,1.0004,-35.4,225
6537,5,0.5848,0.5546,70.3,282
6537,6,6.335999999999999e-14,4.7073,-785.3,436
6537,7,0.002886,1.4822,26.4,510
6537,8,1.257e-05,2.182,-294.6,677
1527,3,0.0002504,1.6848,250,4000
1528,1,0,0,0,100
1528,2,0.0001418,1.6776,50,700
1528,3,0.0002504,1.6848,250,4000
1529,1,0,0,0,300
1529,2,0.0001159,1.7759,200,3500
1530,1,0,0,0,200
1530,2,9.323e-05,1.8007,150,3500
1531,1,0,0,0,220
1531,2,0.0001581,1.7382,200,3500
1532,1,0,0,0,220
1532,2,0.0002154,1.699,200,4000
1533,1,0,0,0,30
1533,2,0.0001057,1.7689,0,1600
1534,1,0,0,0,100
1534,2,0.0001203,1.764,100,2100
1535,1,0,0,0,145
1535,2,0.0005163,1.3448,13,388
1535,3,0.0004732,1.4818,159,594
1535,4,0.001556,1.451,376,1478
1535,5,0.0001529,1.6883,-150,6500
1536,1,0,0,0,143
1536,2,5.784e-06,2.0227,-116,442
1536,3,0.0001037,1.7482,153,650
1536,4,0.0001469,1.7833,288,1322
1536,5,0.0002627,1.6525,60,6011
1537,1,0,0,0,143
1537,2,0.0007273,1.3586,92,442
